Time,Roll(rad),Pitch(rad),Yaw(rad),Roll(deg),Pitch(deg),Yaw(deg),W_AngleX(deg),W_AngleY(deg),W_AngleZ(deg),H_AngleX(deg),H_AngleY(deg),H_AngleZ(deg),W_Debug_Roll(rad),W_Debug_Pitch(rad),W_Debug_Yaw(rad),W_Debug_Roll(deg),W_Debug_Pitch(deg),W_Debug_Yaw(deg),H_Debug_Roll(rad),H_Debug_Pitch(rad),H_Debug_Yaw(rad),H_Debug_Roll(deg),H_Debug_Pitch(deg),H_Debug_Yaw(deg)
-0.413,0.9603138393898999,0.8950579859760492,0.8675548533121883,55.021930005045256,51.28304501590725,49.707231590879616,63.803,21.66,24.115,104.128,4.307,147.233,1.0130568035703755,0.5137278622285808,-0.573786061,58.04387925159619,29.434438323975897,-32.87551962,2.018303925536203,0.20738471124988078,0.6331511295217546,115.64029670791082,11.882268690157412,36.276887515537474
-0.429,0.9648121765450827,0.8922540950636271,0.8625983792345288,55.27966573886411,51.12239390041037,49.42324654496373,63.732,21.462,24.071,104.381,4.312,146.964,1.0118953004655842,0.5102178988724972,-0.574203561,57.97733003,29.233332237426737,-32.89944064,2.0221083222223033,0.20840318473793062,0.6284801831642635,115.85827258161791,11.940622922568636,36.00926200292123
-0.454,0.9698497230864485,0.8889379330092728,0.858496588,55.568295894785095,50.93239181051444,49.18823124100954,63.649,21.259,24.049,104.617,4.285,146.717,1.010586094899094,0.5066568802639178,-0.574204462,57.90231807232537,29.029300900387582,-32.89949226,2.0256387677959427,0.20879548211504795,0.6240779937216582,116.0605522127881,11.963099906591511,35.75703513
-0.484,0.9758664967062648,0.8854681297685438,0.85558383,55.91303162948623,50.73358672907985,49.021342475094016,63.539,21.033,24.044,104.826,4.235,146.514,1.0088709355589207,0.502724078,-0.573846224,57.804046680941006,28.803967921065382,-32.87896671,2.0287795568791447,0.20864024591196406,0.6203612393581762,116.24050617159634,11.954205527327169,35.54408078872855
-0.517,0.9824348929198148,0.881401099,0.8533661286812475,56.28937301069235,50.50056302641077,48.894277552853396,63.408,20.792,24.071,105.013,4.158,146.338,1.0068856340357488,0.4985827455025085,-0.572868546,57.690297282602366,28.566687055338964,-32.82294992,2.0315772577904654,0.2079284542282287,0.6170202811177451,116.40080262615491,11.913422867956621,35.35265798202239
-0.546,0.99025575,0.8773920360755385,0.8523606544637636,56.73747512589466,50.270860645518425,48.836668123782346,63.248,20.517,24.093,105.178,4.059,146.195,1.0044096958922797,0.4938426319011997,-0.571919106,57.548436476646124,28.295098551571414,-32.768551,2.034050815067504,0.20672555977016782,0.6141780935217729,116.54252701851308,11.844502092310057,35.189812628188754
-0.568,0.998559635,0.873241554,0.8526070622759667,57.21325265999474,50.03305553226441,48.85078625146064,63.073,20.215,24.131,105.287,3.922,146.096,1.0017350805335574,0.4886593267941688,-0.570624884,57.39519230477047,27.998117045009938,-32.69439755,2.035622578047758,0.20472063592882983,0.611970823,116.63258240367657,11.729628417956233,35.06334533472933
-0.581,1.007915093329211,0.869316556,0.8545908079523339,57.74928095529826,49.80816969482532,48.964446506343805,62.869,19.874,24.159,105.337,3.752,146.047,0.9985585197119243,0.48278217130379275,-0.569443748,57.21318877632429,27.66138083986925,-32.62672345,2.0362596686462497,0.20197925496138147,0.6105209540471369,116.66908500613759,11.572558858483951,34.98027397120142
-0.583,1.0170822966069861,0.8647418214605942,0.8569358929172578,58.274523013053276,49.546056738147406,49.098809977433525,62.639,19.495,24.208,105.315,3.554,146.008,0.9950110988513641,0.47627859272634154,-0.5678075,57.009936532857516,27.28875324,-32.53297333,2.035645984317024,0.19872419722370127,0.6091487890452761,116.63392348411965,11.386057788043475,34.90165470779924
-0.575,1.026852489814748,0.8600325122836208,0.8603961386001986,58.83431384888541,49.2762332,49.29706745,62.375,19.078,24.23,105.233,3.329,145.975,0.990825292,0.46907098802677893,-0.566602318,56.77010747,26.875787905966003,-32.46392147,2.033983326884667,0.1949862715220212,0.6077884611791876,116.53866023046953,11.171890421203729,34.823713662318326
-0.562,1.0365512859733892,0.8549506786377901,0.8650126100088508,59.39001393513325,48.98506557779092,49.561571779102984,62.095,18.622,24.258,105.057,3.054,145.97,0.9864006570206569,0.4611952194232982,-0.565219669,56.51659456,26.424539604564917,-32.38470154,2.030716288741469,0.19029673281973936,0.606743205,116.35147273335602,10.903199645699722,34.76382491546622
-0.544,1.046919337923237,0.8494960196798544,0.8709259491945164,59.984059553631916,48.67253664081798,49.90038115727095,61.776,18.122,24.269,104.81,2.741,145.981,0.9812777142003641,0.4525273832888965,-0.564074518,56.22307155392547,25.92790917655271,-32.31908921,2.026228301114416,0.18490201766562753,0.6058460573501999,116.09432998381897,10.594105235693847,34.71242212080728
-0.521,1.0575244597107447,0.8428940015858313,0.8773886450854421,60.591688273278336,48.29426886776145,50.27066635609753,61.425,17.573,24.291,104.496,2.373,145.986,0.9756528599849993,0.4430255334630906,-0.562645,55.90079115,25.383493283966914,-32.23718387,2.0205289467680303,0.1785861823169803,0.6046558397925318,115.7677810338215,10.232234526116825,34.64422767805053
-0.494,1.0688804268609269,0.8355751745563929,0.8848348777296456,61.24233726327298,47.87493096798836,50.69730405988293,61.035,16.985,24.28,104.134,1.961,145.975,0.9692792091465053,0.4327928379656356,-0.561758063,55.535607853872975,24.79720301892022,-32.18636612,2.0139363781544564,0.17157140726953046,0.6030384029745034,115.39005467611331,9.830317521664266,34.55155537474843
-0.46,1.0813471660499254,0.8274693831331312,0.8938908769386471,61.95662880309295,47.41050332982213,51.21617459383253,60.623,16.353,24.269,103.722,1.472,145.997,0.9625403876606866,0.4217953039649338,-0.560800416,55.14950182384349,24.167090735628385,-32.13149696,2.0065164495438705,0.1631258498078174,0.6017316232954392,114.96492408243837,9.346422723,34.47668241438459
-0.413,1.0957895961510773,0.8182822134098253,0.9047407552369191,62.78411909380165,46.884117279006325,51.83782683,60.161,15.667,24.225,103.282,0.906,146.025,0.9548675597227199,0.4098064480313406,-0.560357799,54.70988116606792,23.480179889443118,-32.10613687,1.9985961833367374,0.15334142662899297,0.6002677158830446,114.51112625614957,8.785816570356271,34.39280669805647
-0.368,1.1111163106181843,0.8075106673730486,0.9161693819593435,63.66227514656898,46.26695315226815,52.492638905379444,59.661,14.936,24.186,102.816,0.269,146.047,0.9465577666372971,0.39704330323991877,-0.559753538,54.233765093646205,22.74890555958027,-32.07151531,1.9901928703991474,0.14236150138376757,0.598461109,114.02965189089797,8.156713194,34.28929574632308
-0.322,1.1277778896812503,0.7952154498466566,0.9286783966470573,64.61691331,45.56248907981061,53.20935265285261,59.112,14.161,24.109,102.327,-0.445,146.047,0.9373061431422899,0.3834546094970357,-0.559772889,53.70368611373822,21.97033075901724,-32.07262401,1.9813262398210194,0.13013734958517764,0.5960171097134823,113.5216313802696,7.4563208882492535,34.14926490416828
-0.281,1.1447937161443633,0.7815572390398691,0.9421341950318186,65.59184834816959,44.779931244881716,53.98031311027838,58.541,13.354,24.033,101.788,-1.241,146.069,0.9276725700479993,0.3693110627787839,-0.559727178,53.151723033804586,21.159965224715307,-32.07000497,1.9716372492637968,0.11643399190521353,0.5936807676921416,112.96649311359863,6.6711763280291265,34.015402366846395
-0.246,1.1628433234382833,0.7664725767497953,0.9570792438864973,66.62601466797976,43.91564376028034,54.836601334268295,57.925,12.508,23.934,101.201,-2.12,146.118,0.9171975193833385,0.3544527195718348,-0.560039265,52.55154684053381,20.308644868400243,-32.08788625,1.9611840905694695,0.10121765185616716,0.5915341200052083,112.3675712378332,5.799344263582881,33.892408514283595
-0.217,1.1804706876874933,0.7496188182542074,0.9718584065217373,67.63598824339928,42.949994529550395,55.68338497800499,57.277,11.629,23.846,100.563,-3.065,146.168,0.9061868842688405,0.33903805205777826,-0.560104107,51.92068391871454,19.42544947724739,-32.09160141,1.9498702514814892,0.084867491,0.5891865926451576,111.71933600800179,4.862549070738697,33.7579051
-0.191,1.1979429919548101,0.7314642766157533,0.9867121320548229,68.63707753628495,41.90981591467246,56.53444076,56.591,10.717,23.736,99.877,-4.059,146.217,0.8944514728874116,0.32301438213199707,-0.560517861,51.248294375708866,18.507360818189422,-32.11530781,1.9377579844295847,0.067681418,0.5866611996810429,111.0253542255923,3.877859625540803,33.61321075
-0.165,1.2144433545345548,0.7121555950694702,1.0020670527634161,69.58247867253992,40.80350995,57.41421291245692,55.887,9.783,23.637,99.097,-5.114,146.321,0.8824141511096592,0.3066255317515305,-0.560704128,50.558606641202736,17.568348860317315,-32.12598009,1.924185050099191,0.049265852672997434,0.5848728101032927,110.24768237285251,2.822725432276058,33.51074357087513
-0.137,1.2302782373345515,0.6916588219886544,1.0181173036681954,70.48975062606404,39.62913136294019,58.33382454942681,55.14,8.828,23.533,98.223,-6.213,146.481,0.8695970340486201,0.2898633481921997,-0.560952632,49.824239928080075,16.607946486944083,-32.14021834,1.9091674425812148,0.029909495,0.5838867984311054,109.38723684368854,1.7136878421138668,33.45424926350815
-0.107,1.2445733963296857,0.6700995087037116,1.0336749707374617,71.30880290395369,38.39387370251265,59.22521321156543,54.366,7.855,23.461,97.262,-7.333,146.695,0.8563667159453686,0.27283909539025464,-0.560606099,49.06619853914824,15.632528652028865,-32.12036347,1.8928323388936155,0.010013635273687482,0.5837363697864737,108.4513043444805,0.5737390387656217,33.44563033705289
-0.079,1.2574368179772692,0.6478976985355516,1.0483874783876042,72.04582267445745,37.121803682326444,60.068177805972525,53.564,6.861,23.401,96.229,-8.448,146.942,0.8426563308585175,0.2554686757911122,-0.56001998,48.28065133817257,14.637276920626677,-32.08678128,1.8753949489908854,-0.009905603,0.5841432002054298,107.45221549733004,-0.567549229,33.46894000303661
-0.055,1.2688640264997002,0.6247533978405331,1.0633100214001663,72.70055349440867,35.795732932720185,60.923176540194774,52.729,5.867,23.395,95.098,-9.575,147.299,0.828470001,0.23818393265057036,-0.558482916,47.467834505935535,13.64693408870593,-31.99871403,1.8565869668157853,-0.030398043,0.5863420238712909,106.37459749753953,-1.741679577,33.59492331898393
-0.036,1.2796007601324875,0.6010048180121199,1.0783400970763974,73.31572301732355,34.43503953912259,61.78433644220505,51.855,4.861,23.406,93.9,-10.695,147.739,0.81361756,0.22071705205515757,-0.556637752,46.61685232068267,12.646155549329821,-31.89299392,1.836883500385344,-0.051048716,0.5899238311415397,105.24567202929754,-2.92487597,33.80014575859847
-0.018,1.2889250017975062,0.5762089650327753,1.092306205523023,73.84996271188915,33.01434181397926,62.58453551241871,50.938,3.851,23.478,92.648,-11.799,148.244,0.7981314271728506,0.20327648836230328,-0.553719853,45.72956227375737,11.646884857400174,-31.72581058,1.8164642359629355,-0.071644541,0.5946030353241543,104.07573435713189,-4.104929818,34.06824440974224
0.005,1.2973166348135192,0.5510900474014777,1.1047987501229672,74.33076786692934,31.575133847769152,63.30030559337446,49.988,2.818,23.56,91.368,-12.865,148.76,0.7820689268288594,0.18545057793452457,-0.550606337,44.80924879561924,10.62553542391021,-31.54741931,1.7956448101329854,-0.091627782,0.5995417538145618,102.8828691251901,-5.24988517,34.35121213544581
0.045,1.3051417573932549,0.5253335765350093,1.117091647535475,74.77911436492072,30.099396771968852,64.00463673309845,49.01,1.758,23.687,90.027,-13.931,149.376,0.7656007607169943,0.16722434549150944,-0.546675203,43.865692381089005,9.581249228501028,-31.32218191,1.7740657225784435,-0.111952176,0.6060912812324876,101.64647848257157,-6.414387165,34.72647241429818
0.104,1.3127669334270127,0.49893224529842684,1.1290535982389598,75.21600476969934,28.586711918585767,64.69000602315167,47.988,0.643,23.791,88.616,-14.996,150.029,0.7482892668056318,0.14800408235692242,-0.543083417,42.87381684290151,8.480009269758304,-31.11638771,1.7514206985906322,-0.132388645,0.6131898761526726,100.34901418109747,-7.585310617,35.13319194369779
0.2,1.319727189783215,0.4713829043763247,1.1402686016593344,75.61479808323884,27.008250955382266,65.33257838636392,46.928,-0.538,23.884,87.116,-16.089,150.71,0.7302656845212441,0.12761765367576916,-0.5396012,41.841141646299334,7.311952946983769,-30.91687136,1.7273739140891777,-0.153402808,0.6205753912034738,98.97123491830354,-8.789333466,35.55635078563904
0.296,1.3263299933126285,0.4426695281468165,1.150470344162811,75.99311085842831,25.363095681860187,65.91709517549236,45.829,-1.807,23.901,85.529,-17.221,151.353,0.711354882,0.10558264597056022,-0.537329526,40.757632450760475,6.049440003937048,-30.78671407,1.7018251399961617,-0.174954165,0.6271035315873336,97.50739799104053,-10.02413524,35.93038567770312
0.407,1.332557915319015,0.41197448254750624,1.1609321728438575,76.34994450453091,23.604399117058097,66.51651380490524,44.703,-3.186,23.857,83.782,-18.463,152.051,0.6917968477722225,0.081540886,-0.535961405,39.63703965780264,4.671948604392659,-30.70832651,1.6737789510719345,-0.198574143,0.6340404913655376,95.90046973425576,-11.37746031,36.32784419564622
0.531,1.338756468274965,0.37872101069092046,1.1712722339149115,76.70509542799519,21.69911552551867,67.10895566418415,43.539,-4.697,23.687,81.876,-19.841,152.743,0.6712350815477695,0.055010533,-0.536579421,38.45893723380683,3.1518713614269633,-30.74373618,1.643171727,-0.224491937,0.64025053,94.14680496065097,-12.86244051,36.68365319835292
0.663,1.3443837373165073,0.3427962080137603,1.181022694337036,77.02751419426019,19.640775952277114,67.66761589468123,42.358,-6.356,23.401,79.777,-21.374,153.446,0.6500459582655278,0.025728658,-0.538958031,37.244889898151996,1.4741435225874673,-30.88002049,1.6095187922691279,-0.253085436,0.6459042451171972,92.21863384,-14.50072732,37.00758721479881
0.793,1.3499438622443976,0.3041952783825279,1.189125407365731,77.34608588619378,17.429105599126018,68.13186715383112,41.16,-8.207,22.939,77.492,-23.071,154.089,0.6280677143097165,-0.007164306,-0.544028178,35.98562928,-0.410484506,-31.17051852,1.5728602544401231,-0.28425217,0.6497563278272773,90.11825434329185,-16.28644966,37.22829529642172
0.916,1.3555141538557582,0.26235690666018185,1.1968495709973608,77.66524008618187,15.031943477736098,68.57442913019194,39.968,-10.272,22.33,74.932,-24.977,154.83,0.605740012,-0.044009988,-0.551200613,34.70634616320405,-2.521586562,-31.58146881,1.5321425197373548,-0.319303829,0.6541407213446103,87.78529999348986,-18.2947618,37.47950254068942
1.027,1.3613195697229528,0.21719259454319229,1.202950710683706,77.99786591,12.444219008821031,68.92399868443931,38.793,-12.585,21.517,72.087,-27.103,155.616,0.583075456,-0.085495461,-0.561324906,33.407762786132594,-4.898529108,-32.16154804,1.4872175870000157,-0.358230063,0.6580329725701299,85.21129095273123,-20.52507069,37.70251210871631
1.13,1.3653885088472248,0.16892177123477548,1.205437358827275,78.23099895260685,9.678504559627028,69.06647312819986,37.672,-15.15,20.539,68.879,-29.46,156.44,0.5607518697734287,-0.131637373,-0.573631239,32.128715492087025,-7.542265877,-32.86664902,1.4368964881405248,-0.401176458,0.6611254769978774,82.32810436762182,-22.98571788,37.879699560551764
1.22,1.3674027447579016,0.1182287112798277,1.202637609,78.34640616923231,6.774006173604877,68.90605928084264,36.617,-17.99,19.352,65.27,-32.036,157.242,0.5387898515655999,-0.182916872,-0.588702608,30.870384539188965,-10.48036474,-33.73017482,1.3805735579222287,-0.447704438,0.6623206491712816,79.10103818,-25.65157478,37.94817788
1.291,1.3673898600698249,0.065479144,1.1953352922916718,78.34566793098517,3.751678625246507,68.48766735134944,35.673,-21.105,17.99,61.155,-34.827,158.214,0.5179421319488875,-0.239289358,-0.605804839,29.67589819267925,-13.71027027,-34.7100605,1.3171344462726389,-0.498396111,0.6644450864602629,75.46624482272289,-28.5559937,38.06989917237814
1.341,1.3658988648814565,0.011565761494464866,1.181628023414499,78.26024019941735,0.6626693204877564,67.70229869603641,34.854,-24.51,16.386,56.525,-37.815,159.291,0.49813550278796337,-0.301140535,-0.62581768,28.541061935377552,-17.2540817,-35.85671182,1.2465889167283963,-0.552679007,0.6661876407536845,71.42428371632234,-31.66617455,38.16974017896361
1.373,1.3623307710086836,-0.041889716,1.1588443348838608,78.05580347960098,-2.400103929,66.39688950149022,34.233,-28.185,14.573,51.383,-41.017,160.45,0.480518172,-0.368079205,-0.647950784,27.531663241029847,-21.08938497,-37.12484524,1.1694502069027566,-0.610705474,0.6666298744932633,67.00456120622884,-34.9908462,38.195078305799754
1.39,1.3577484644582754,-0.093052303,1.1258235415160645,77.79325665382744,-5.33150421,64.50493741,33.849,-32.097,12.491,45.769,-44.412,161.658,0.465368879,-0.439650885,-0.672900097,26.663672706181398,-25.19014016,-38.55433562,1.0869013854438645,-0.671930282,0.6647495338484771,62.27486213285537,-38.49876931,38.087342722806596
1.393,1.3540924131005072,-0.141378113,1.0845421506935629,77.58378034134425,-8.10036917,62.13968793878248,33.777,-36.194,10.157,39.622,-47.966,163.246,0.4537122023466458,-0.514933364,-0.700050567,25.99579430804841,-29.50350847,-40.10994295,0.9995151032272995,-0.736854945,0.6649218238747465,57.26799697450707,-42.21867845,38.09721421416403
1.397,1.3535999412585367,-0.184917738,1.034829065872439,77.55556378,-10.59500596,59.29133799195621,34.08,-40.43,7.465,32.997,-51.614,165.251,0.4459576880419366,-0.593339255,-0.730636604,25.551493366214746,-33.99583512,-41.86239377,0.9092894160933185,-0.804392993,0.6668394235521811,52.098445898062145,-46.08832358,38.20708458247668
1.419,1.3566158147689196,-0.221726058,0.9759359508732728,77.72836060696055,-12.70396734,55.91701106012538,34.843,-44.742,4.384,25.9,-55.327,167.745,0.442958371,-0.673851001,-0.764561666,25.379645171129358,-38.60881837,-43.80615664,0.8180279863298956,-0.874140361,0.6700533266871274,46.869551140288415,-50.08455339,38.39122766787297
1.504,1.3616173812826895,-0.249875799,0.9080678217575932,78.01492925915352,-14.31682869,52.028453698347995,36.189,-49.043,0.78,18.232,-59.09,170.771,0.44586366549321205,-0.755251152,-0.803251444,25.546106270993768,-43.27270351,-46.0229176,0.726428854,-0.945737279,0.6728279802116187,41.62130746522846,-54.18675459,38.55020360443742
1.668,1.367779419202889,-0.270256748,0.8338740538597625,78.36798802518052,-15.48457102,47.777463931629086,38.227,-53.179,-3.312,9.756,-62.847,174.831,0.45613860584148946,-0.83483607,-0.8457147,26.134816987698745,-47.83258339,-48.45588298,0.6353169618330071,-1.019665897,0.6790426791428573,36.40098056610531,-58.42255239,38.90627962414186
1.939,1.374278574,-0.283600469,0.7560199265557989,78.74036216969994,-16.24910993,43.316751019437746,40.908,-56.992,-7.822,0.286,-66.434,-179.742,0.47289347651344876,-0.909762268,-0.890802811,27.094800363489533,-52.12553833,-51.03924145,0.5461392626079753,-1.094013586,0.6899908968775379,31.291474773823918,-62.6823612,39.53356629352933
2.314,1.3772184527292395,-0.289635874,0.6802170388797619,78.90880481,-16.59491318,38.973565480696585,44.127,-60.37,-12.568,-10.327,-69.505,-172.782,0.4949835278104599,-0.977727752,-0.936111985,28.360467072035764,-56.01967369,-53.63526589,0.4563200381481964,-1.163806962,0.7090650504968972,26.145212293140375,-66.68122711,40.626434793702806
2.724,1.376421101106473,-0.290230952,0.6124144414622172,78.86311992615047,-16.62900862,35.08876280864666,47.631,-63.292,-17.446,-21.747,-71.719,-164.658,0.5186300747727717,-1.038154197,-0.980522147,29.715314413034125,-59.48185399,-56.17978075,0.36093335591581277,-1.223467848,0.7411780643858099,20.679957979469275,-70.09954404,42.46637496
3.084,1.3738478661716376,-0.287965822,0.5555449906813235,78.71568442468877,-16.49922627,31.830383295674483,51.169,-65.786,-22.258,-32.975,-72.971,-156.292,0.5404662103850745,-1.091060768,-1.021600701,30.96643282449439,-62.5131772,-58.53340851,0.25699228639425836,-1.270199562,0.7908938300370476,14.724573377808333,-72.77707406,45.314878504059884
3.341,1.3707747959279948,-0.28407997,0.5077542185965511,78.53961046958081,-16.27658333,29.092173755545396,54.421,-67.89,-26.796,-42.83,-73.537,-148.98,0.5561810015313773,-1.136591271,-1.05701989,31.866824033107093,-65.12188288,-60.56277854,0.15119139823474642,-1.304587462,0.8492317437487868,8.662629017532655,-74.74735558,48.657394745340916
3.478,1.3625375890122364,-0.277856752,0.46888457397038835,78.06765327833187,-15.92001918,26.86510716729291,57.162,-69.62,-30.795,-50.63,-73.746,-143.701,0.563961898,-1.174390778,-1.084342436,32.31263655,-67.28763507,-62.12824515,0.054095609955567336,-1.327418641,0.9002461447154109,3.0994501406398873,-76.05548578,51.58030461511658
3.496,1.3505964197390816,-0.270569468,0.4376119452408451,77.38347468,-15.50248859,25.073317526810516,59.211,-70.999,-34.129,-56.486,-73.867,-140.378,0.5626946758560747,-1.204598361,-1.103478082,32.24003008103498,-69.01840207,-63.22463691,-0.024389885,-1.34180034,0.933134763,-1.397437463,-76.87949641,53.464683660147735
3.4,1.3366240611713027,-0.262363091,0.4135504623666873,76.58291750075162,-15.03229784,23.694696109294963,60.634,-72.065,-36.859,-60.672,-74.02,-138.697,0.5548504403107053,-1.228099793,-1.116822953,31.790588490778816,-70.36493497,-63.98924166,-0.079665448,-1.350004227,0.9438143207441596,-4.564493945,-77.34954456,54.076577222646925
3.204,1.3219970748487164,-0.252487682,0.3953646912308837,75.74485291747185,-14.46647856,22.652728176022585,61.589,-72.878,-39.205,-63.528,-74.29,-138.362,0.5431435821568281,-1.246529861,-1.128115555,31.11983492720334,-71.4209001,-64.63626011,-0.110129376,-1.353927793,0.9297202797780555,-6.309948418,-77.57434831,53.269048159004676
2.928,1.3036803073452596,-0.240937116,0.3830791266906819,74.69537945,-13.80467987,21.94881717893344,62.336,-73.477,-41.391,-65.5,-74.641,-139.098,0.5319747872197402,-1.261188,-1.141075322,30.47991011506112,-72.26074957,-65.37880005,-0.125048678,-1.354283949,0.8970821209317181,-7.164761469,-77.59475456,51.399019406031975
2.606,1.2861939181593376,-0.229670606,0.3746586717500679,73.69348314592486,-13.1591564,21.466360649256174,63.056,-73.943,-43.676,-67.017,-74.976,-140.323,0.5224606058974388,-1.274055783,-1.158048953,29.934787679771052,-72.99801924,-66.35131746,-0.136372323,-1.352524346,0.8604334298568042,-7.813558523,-77.49393669,49.29920408276064
2.288,1.2714486617423344,-0.219426863,0.37016955383971234,72.84864218539238,-12.57223316,21.209153139256212,63.951,-74.339,-46.219,-68.115,-75.179,-141.861,0.5162795326542942,-1.286539263,-1.179855506,29.580638270077625,-73.71326995,-67.60074093,-0.152116583,-1.348388911,0.8303487717284379,-8.715638197,-77.25699373,47.57548014
2.033,1.2613706993789506,-0.20962077,0.36734913376595724,72.27121748,-12.01038542,21.04755497257607,65.061,-74.74,-49.059,-68.884,-75.284,-143.536,0.5117306791545113,-1.29985638,-1.20465709,29.320008162916753,-74.47628458,-69.021767,-0.170299104,-1.342919916,0.8062326066461006,-9.75741989,-76.94364339,46.19372566665261
1.886,1.2505453502588342,-0.197714359,0.36625687800611173,71.65097065954046,-11.32819834,20.98497332738807,66.643,-75.179,-52.377,-69.384,-75.339,-145.547,0.5112701318930544,-1.314958175,-1.233507096,29.293620748568962,-75.34155366,-70.67475061,-0.189937816,-1.335803154,0.7825620465042357,-10.88263522,-76.53588298,44.83750247181316
1.84,1.2395482346186053,-0.18349849,0.3654568215584002,71.02088234653804,-10.51368905,20.93913346956197,69.077,-75.668,-56.547,-70.038,-75.344,-147.458,0.5193308377341133,-1.333010346,-1.270650587,29.755465173158086,-76.37586688,-72.80291587,-0.214980774,-1.328682828,0.7633796423099578,-12.317491,-76.12791833,43.73843167056699
1.848,1.2270976587571853,-0.166073672,0.3652027822342846,70.30751689717123,-9.515320521,20.92457808845979,72.801,-76.135,-61.957,-71.093,-75.322,-149.062,0.5456084385374746,-1.354126606,-1.324906138,31.261060794920276,-77.58573947,-75.91152993,-0.2464847,-1.322507708,0.7489560547508605,-14.122533,-75.77411002,42.912020977993315
1.842,1.2135281522938357,-0.146906164,0.3634361684482544,69.53004145,-8.417103204,20.82335857449063,77.948,-76.503,-68.758,-73.174,-75.289,-149.733,0.598679752,-1.377855503,-1.405155455,34.30182305023706,-78.94530509,-80.50947716,-0.289639386,-1.319707065,0.7443185102901982,-16.5951144,-75.61364503,42.646309253093094
1.789,1.1917677002448404,-0.12602359,0.36024910331578236,68.28325938404156,-7.220619824,20.64075319336668,84.402,-76.674,-76.816,-76.641,-75.256,-149.485,0.6912176333118436,-1.402765426,-1.523778792,39.60385311378998,-80.37253856,-87.30609369,-0.350206086,-1.320308231,0.7486978545927847,-20.06533071,-75.64808929,42.89722719866596
1.687,1.1636068542156517,-0.105541416,0.3538075309106844,66.66976175905131,-6.047077711,20.271678281126633,91.681,-76.58,-85.715,-81.81,-75.196,-147.936,0.8380630614585376,-1.426716583,-1.696783279,48.01747638738713,-81.74483875,-97.21852063,-0.432658368,-1.325503565,0.7676549018525048,-24.78949848,-75.94576003,43.98338599867797
1.55,1.128144543307521,-0.085505562,0.34490701645299005,64.63792101223467,-4.899107824,19.761716367205576,99.305,-76.163,-94.955,-88.478,-75.048,-145.3,1.0622206424353449,-1.446329016,-1.946840501,60.86075972322018,-82.8685484,-111.5457441,-0.539378167,-1.334049154,0.8034966620577721,-30.90409254,-76.43538619,46.03696758875973
1.415,1.0863000197156454,-0.065941165,0.3319175426290005,62.24040641,-3.778150469,19.017474338995314,106.688,-75.432,-103.936,-96.619,-74.811,-141.509,1.3670880217066272,-1.457005887,-2.27712336,78.32837386667882,-83.48028808,-130.469558,-0.6714771,-1.34641907,0.8588631878225838,-38.47280387,-77.14413018,49.20923584138577
1.317,1.0338690252039144,-0.045336585,0.31675366251705567,59.23633171348883,-2.597594995,18.14864800753851,113.478,-74.388,-112.319,-105.864,-74.465,-137.175,1.7103592481290186,-1.454308975,-2.645560376,97.99636636896152,-83.32576635,-151.579444,-0.830902341,-1.360275749,0.9315848353861955,-47.60719731,-77.93805939,53.37587932601855
1.276,0.9816907114881173,-0.024417908,0.29907024599748677,56.24673455546408,-1.399043081,17.135462873595294,119.471,-73.092,-119.96,-115.444,-73.943,-132.484,2.012855094956204,-1.438212552,-2.973996236,115.32810171239504,-82.40350927,-170.3974326,-1.014225882,-1.374293694,1.0284859201936678,-58.11086253,-78.74122847,58.927902515725975
1.294,0.9328704522426743,-0.003233587,0.28148479944076127,53.44953974596566,-0.185270888,16.127891005042056,124.601,-71.587,-126.799,-124.47,-73.213,-128.156,2.2368541421324655,-1.41197002,3.0583562338662946,128.16230173054666,-80.89992292,175.23090444806405,-1.215514053,-1.384924253,1.1468513829936537,-69.64382519,-79.35031462,65.70974397427791
1.359,0.8924513653863624,0.018228074211610545,0.2621084542279584,51.13369665732629,1.0443917209765397,15.017708201959936,128.881,-69.961,-132.847,-132.786,-72.334,-124.03,2.391536868104361,-1.380102555,2.8759425394005023,137.0249690923149,-79.07405171,164.77936962978524,-1.428335468,-1.392695347,1.2856008694516743,-81.83759402,-79.79556554,73.65950395793006
1.45,0.8495507191780776,0.040673575,0.24404718891293214,48.67567069120765,2.330424159848831,13.98287392674291,132.369,-68.253,-138.159,-140.504,-71.395,-120.635,2.4972030394219593,-1.345233695,2.7416502823349886,143.0791947461196,-77.07621318,157.0849900786454,-1.644034089,-1.395714359,1.4250708288665392,-94.19621467,-79.96854217,81.650544
1.539,0.8087110179645709,0.062942979,0.2252479093679034,46.33572817509841,3.606367030117095,12.905754550926144,135.137,-66.506,-142.833,-147.799,-70.367,-117.537,2.5697360827145066,-1.309119091,2.6391050499130935,147.23503200202225,-75.00699881,151.20958105168273,-1.862510374,-1.394978144,1.569526672390863,-106.7139837,-79.92636015,89.92725416120868
1.604,0.7692073742082859,0.083677063,0.20638887148131535,44.07233611247496,4.7943425661256684,11.825211274347328,137.263,-64.77,-146.92,-154.583,-69.225,-114.846,2.6191832698680537,-1.273178829,2.558662030360284,150.0681471,-72.94777346,146.60053554001837,-2.075906561,-1.389407065,1.710839843359332,-118.9406846,-79.60716086,98.02390244731258
