Time,Roll(rad),Pitch(rad),Yaw(rad),Roll(deg),Pitch(deg),Yaw(deg),W_AngleX(deg),W_AngleY(deg),W_AngleZ(deg),H_AngleX(deg),H_AngleY(deg),H_AngleZ(deg)
0.383,2.1864527396936766,0.798181636873132,-0.10202822661342559,125.27451408926368,45.732439077674115,-5.845786776153631,-13.354,-45.4,8.9,168.135,31.4,-37.8
0.71,2.176616115394651,0.7959014295553342,-0.12271022686811017,124.71091703227367,45.60179282194945,-7.0307781026355505,-12.189,-45.4,8.9,169.228,31.4,-37.8
0.976,2.167592257906904,0.7934653180734723,-0.14139422467890506,124.19388808329823,45.4622139156154,-8.101292321625767,-11.129,-45.4,8.9,170.211,31.4,-37.8
1.18,2.1588559139507564,0.7909317438624481,-0.15839891504470271,123.69333244623635,45.31705080624053,-9.075589311512745,-10.157,-45.4,8.9,171.079,31.4,-37.8
1.331,2.150355990046556,0.7883297623513781,-0.174039917698379,123.20632268034332,45.167968247285145,-9.971752750921318,-9.256,-45.4,8.9,171.854,31.4,-37.8
1.436,2.1425505093539368,0.7855784773826517,-0.18907334964125944,122.75910157958539,45.01033123033934,-10.833104952845524,-8.383,-45.4,8.9,172.623,31.4,-37.8
1.496,2.1371245299654613,0.7829482474447675,-0.20231169741748112,122.44821586090077,44.85963015574962,-11.591606408149424,-7.608,-45.4,8.9,173.386,31.4,-37.8
1.506,2.1326479221514165,0.7803480886553018,-0.21451451006092614,122.19172512662071,44.71065203104939,-12.290776070807704,-6.888,-45.4,8.9,174.122,31.4,-37.8
1.444,2.1278154300870504,0.77760261406962,-0.2266033741151835,121.91484372680208,44.55334792452939,-12.98341696022406,-6.169,-45.4,8.9,174.831,31.4,-37.8
1.331,2.1230770104727172,0.7745943266769233,-0.23905567112713477,121.64335228133878,44.38098575336546,-13.696881024252233,-5.422,-45.4,8.9,175.578,31.4,-37.8
1.175,2.1203188035509224,0.771667392604392,-0.2504895263078072,121.48531866569616,44.21328478409637,-14.351992669668554,-4.73,-45.4,8.9,176.358,31.4,-37.8
1.001,2.1180609300389257,0.7687020734752266,-0.2614796696627266,121.35595204278437,44.04338451308579,-14.981681500149186,-4.059,-45.4,8.9,177.133,31.4,-37.8
0.834,2.115942840874749,0.7657208939082456,-0.27199982035193326,121.23459447304465,43.87257550592714,-15.58444173448237,-3.411,-45.4,8.9,177.88,31.4,-37.8
0.692,2.1137210426650936,0.762625620012535,-0.28242569276755947,121.10729481270168,43.6952293752659,-16.181800221639616,-2.763,-45.4,8.9,178.616,31.4,-37.8
0.583,2.1122382803174062,0.7597494824007365,-0.2917072864163657,121.02233878815828,43.530438828811015,-16.71359636487164,-2.181,-45.4,8.9,179.302,31.4,-37.8
0.503,2.1098592867344528,0.757036593353424,-0.30013755547803944,120.88603249636634,43.37500173611274,-17.19661520226526,-1.648,-45.4,8.9,179.868,31.4,-37.8
0.453,2.1053486771051,0.7543391394953849,-0.30823410193256495,120.62759360157337,43.220449014615824,-17.660513142741184,-1.132,-45.4,8.9,-179.714,31.4,-37.8
0.431,2.0985457469783664,0.7515399084730245,-0.3163588029062421,120.23781441698912,43.060064891152486,-18.126024218338713,-0.61,-45.4,8.9,-179.423,31.4,-37.8
0.433,2.0909136225963643,0.7490649760995356,-0.3233241851108333,119.80052590118152,42.91826171157127,-18.525111221357317,-0.159,-45.4,8.9,-179.275,31.4,-37.8
0.452,2.182378766644755,-0.5225757277678356,0.26579677636369137,125.04109262771043,-29.941383677074437,15.229033493822111,0.247,29.9,-17.7,-179.269,31.4,-37.8
0.475,2.172782694238215,-0.5207753373174933,0.2695699187819198,124.49127817891375,-29.838228902794167,15.445218629888387,0.637,29.9,-17.7,-179.385,31.4,-37.8
0.487,2.1617294015494544,-0.5188465701875773,0.273534482359435,123.85797115812494,-29.72771868658642,15.672371390491294,1.049,29.9,-17.7,-179.561,31.4,-37.8
0.48,2.151217867353397,-0.5172056270942429,0.27684678968028986,123.25570461248341,-29.633699572917216,15.862152620426562,1.395,29.9,-17.7,-179.78,31.4,-37.8
0.453,2.1402904848314135,-0.51570465089895,0.27982958120402157,122.62961171284873,-29.54769997177733,16.033053985903784,1.708,29.9,-17.7,179.94,31.4,-37.8
0.412,2.1284050219340225,-0.5142123972879751,0.2827520220077264,121.9486248512689,-29.46220013790531,16.200497509832893,2.016,29.9,-17.7,179.599,31.4,-37.8
0.36,2.115838176007917,-0.512626378774347,0.2858125876772192,121.22859761791187,-29.37132797084481,16.37585500561746,2.34,29.9,-17.7,179.236,31.4,-37.8
0.325,2.1037512428976672,-0.5112672194852492,0.28839920784768946,120.53606736343764,-29.293453879893505,16.52405742458882,2.615,29.9,-17.7,178.846,31.4,-37.8
0.299,2.0913450724264044,-0.5100113040116487,0.2907605066658765,119.82524615551445,-29.221495223831024,16.659349881040164,2.867,29.9,-17.7,178.412,31.4,-37.8
0.282,2.0781760890531404,-0.5087404141780829,0.29312248653778095,119.07071898774846,-29.14867860014162,16.79468135899514,3.12,29.9,-17.7,177.935,31.4,-37.8
0.268,2.064165930344519,-0.5072663182101129,0.295828409155665,118.267996023436,-29.064219122579686,16.949719304688884,3.411,29.9,-17.7,177.451,31.4,-37.8
0.252,2.051099053065598,-0.5059740532274013,0.2981715261825044,117.51931910393844,-28.990177793057764,17.083970021232027,3.664,29.9,-17.7,176.979,31.4,-37.8
0.233,2.0378296729352376,-0.5046719169515974,0.3005058060117205,116.75903962571404,-28.915570880103317,17.217714403648625,3.917,29.9,-17.7,176.495,31.4,-37.8
0.208,2.024088444376674,-0.5032766545007152,0.3029779703843698,115.97172522398371,-28.83562823035469,17.359358988464038,4.186,29.9,-17.7,176.001,31.4,-37.8
0.174,2.009782234333407,-0.5015814430925039,0.3059422062497267,115.15203976767683,-28.73849977128175,17.529197193030296,4.51,29.9,-17.7,175.534,31.4,-37.8
0.132,1.9965914847163115,-0.5000718007134473,0.3085465664030299,114.39626548600346,-28.652003634387718,17.678416038146615,4.796,29.9,-17.7,175.089,31.4,-37.8
0.083,1.9841254290303116,-0.4986139073001947,0.3110308542569522,113.6820131080206,-28.568472494828427,17.820755247271975,5.07,29.9,-17.7,174.672,31.4,-37.8
0.033,1.972057142727114,-0.4972308284680156,0.31336037251312154,112.99055123689185,-28.489227915010677,17.954226811649153,5.328,29.9,-17.7,174.26,31.4,-37.8
-0.012,1.9601383512995603,-0.49571312361353836,0.3158868101328456,112.30765479119631,-28.402269832302615,18.098981024462418,5.609,29.9,-17.7,173.881,31.4,-37.8
-0.048,1.9498740419463554,-0.4945494056540216,0.3178033108838172,111.719553185641,-28.33559370467873,18.208788428926745,5.823,29.9,-17.7,173.524,31.4,-37.8
-0.074,1.9404102115358768,-0.49355983977806317,0.3194191651898445,111.17731564509303,-28.278895756436146,18.30137006097015,6.004,29.9,-17.7,173.177,31.4,-37.8
-0.089,1.93108696612057,-0.4926260058549021,0.32093254082855904,110.64313303143126,-28.225391013872873,18.38808009788641,6.174,29.9,-17.7,172.826,31.4,-37.8
-0.096,1.9216222483110634,-0.4915938743563626,0.3225924560197585,110.10084464666421,-28.166254235104045,18.48318623269179,6.361,29.9,-17.7,172.485,31.4,-37.8
-0.091,1.9133122704024603,-0.49092328960141685,0.32366383432990375,109.62471798465431,-28.127832558839838,18.54457168812497,6.482,29.9,-17.7,172.139,31.4,-37.8
-0.08,1.9055289532515824,-0.49040642470136064,0.3244858541723401,109.17876676129723,-28.098218381488167,18.59166995577258,6.575,29.9,-17.7,171.793,31.4,-37.8
-0.067,1.8981654155895673,-0.49003885059799,0.3250684648355584,108.75686713097812,-28.077157936706726,18.625051087874308,6.641,29.9,-17.7,171.442,31.4,-37.8
-0.06,1.890850353928749,-0.4895756961182949,0.32580024731363577,108.33774497093528,-28.050621139757617,18.666979135389766,6.724,29.9,-17.7,171.112,31.4,-37.8
-0.065,1.884881641050606,-0.4894248149867013,0.32603808203094664,107.99576291389229,-28.041976287709147,18.680606060913366,6.751,29.9,-17.7,170.799,31.4,-37.8
-0.086,1.8791003151979695,-0.4893297612943628,0.3261877756360214,107.66451734254636,-28.036530112311016,18.68918287270425,6.768,29.9,-17.7,170.486,31.4,-37.8
-0.12,1.8733126432919498,-0.48920668819003477,0.32638143460627445,107.33290816912499,-28.029478542861447,18.700278714364597,6.79,29.9,-17.7,170.178,31.4,-37.8
-0.164,1.8668170142190204,-0.48880901750539385,0.3270059462714725,106.96073603796366,-28.006693690995444,18.736060597037135,6.861,29.9,-17.7,169.882,31.4,-37.8
-0.213,1.861127966825419,-0.48865759834138967,0.3272432447145349,106.6347776328604,-27.998018011960603,18.749656796309637,6.888,29.9,-17.7,169.585,31.4,-37.8
-0.261,1.8557308733592093,-0.4885622060329218,0.32739260056719577,106.32554695560896,-27.992552435287383,18.75821425631268,6.905,29.9,-17.7,169.294,31.4,-37.8
-0.304,1.8499685537233086,-0.4884723867107392,0.3275331324574178,105.99539036026648,-27.9874061672076,18.766266140509398,6.921,29.9,-17.7,168.981,31.4,-37.8
-0.339,1.843775910198242,-0.4882532964865418,0.3278755231994914,105.64057802225115,-27.97485322202851,18.785883684974568,6.96,29.9,-17.7,168.668,31.4,-37.8
-0.364,1.8383268568006446,-0.4883151135051145,0.3277789738187281,105.32837026022739,-27.978395076294806,18.78035181294223,6.949,29.9,-17.7,168.344,31.4,-37.8
-0.378,1.8332720579596284,-0.4885004592404836,0.3274892202342998,105.03875162034954,-27.989014604682204,18.7637501554557,6.916,29.9,-17.7,168.019,31.4,-37.8
-0.381,1.8283610749131158,-0.48878098490918553,0.3270498984083142,104.75737301852408,-28.00508754154391,18.738578868978745,6.866,29.9,-17.7,167.684,31.4,-37.8
-0.375,1.8230308128770736,-0.48890430115969363,0.326856481877005,104.45197150016004,-28.012153042243405,18.72749691804667,6.844,29.9,-17.7,167.355,31.4,-37.8
-0.364,1.8187991895415656,-0.4893297612943628,0.3261877756360214,104.20951734254636,-28.036530112311016,18.68918287270425,6.768,29.9,-17.7,167.031,31.4,-37.8
-0.354,1.8147930939305206,-0.4898213488951335,0.3254124386191427,103.97998497170761,-28.06469600709614,18.644759333936836,6.68,29.9,-17.7,166.707,31.4,-37.8
-0.352,1.8106831420642289,-0.49031180734408375,0.32463598077469313,103.74450207576717,-28.09279720624752,18.60027157648005,6.592,29.9,-17.7,166.377,31.4,-37.8
-0.356,1.8058755725366784,-0.4906511205756565,0.32409709726562863,103.46904863212283,-28.112238422349584,18.569395825761454,6.531,29.9,-17.7,166.036,31.4,-37.8
-0.362,1.8015816669999178,-0.49116738681570404,0.3232744865566921,103.2230259672386,-28.141818299009397,18.522263703957126,6.438,29.9,-17.7,165.69,31.4,-37.8
-0.37,1.797506115538022,-0.4917155682277976,0.32239743317990976,102.98951406928359,-28.17322678032988,18.4720122470598,6.339,29.9,-17.7,165.35,31.4,-37.8
-0.381,1.793606187249234,-0.492262311120762,0.3215189678445024,102.76606463793236,-28.204552840575513,18.421679890892413,6.24,29.9,-17.7,165.02,31.4,-37.8
-0.398,1.7890896544970327,-0.49256543458339164,0.32103032215868543,102.50728637319862,-28.22192053565558,18.393682555417826,6.185,29.9,-17.7,164.702,31.4,-37.8
-0.422,1.7855753929874143,-0.49310993434522365,0.3201496643261409,102.3059340205922,-28.253118073954436,18.343224578417885,6.086,29.9,-17.7,164.394,31.4,-37.8
-0.448,1.7384332752265304,-0.410442613922712,0.3138351389390983,99.60488963558484,-23.51662951008888,17.981428924112134,5.993,29.9,-17.7,164.097,33.8,-32.9
-0.474,1.7350457075860701,-0.41100231522421593,0.3130831794600032,99.41079630697138,-23.548698032453036,17.938344819595127,5.889,29.9,-17.7,163.795,33.8,-32.9
-0.494,1.730887206346222,-0.411389039527158,0.31256181163932706,99.17253173682816,-23.570855702846753,17.908472643896452,5.817,29.9,-17.7,163.482,33.8,-32.9
-0.507,1.7269292846687567,-0.41197866349198664,0.3117640458108747,98.94575952906607,-23.604638667531205,17.862764028886374,5.707,29.9,-17.7,163.141,33.8,-32.9
-0.514,1.7228745218520864,-0.412620225400137,0.310892059888936,98.71343873274428,-23.64139745716458,17.81280291576446,5.587,29.9,-17.7,162.784,33.8,-32.9
-0.518,1.7186548030396442,-0.4133239330725207,0.30993083441797054,98.47166665405938,-23.68171693680314,17.757728753117664,5.455,29.9,-17.7,162.405,33.8,-32.9
-0.519,1.713562263779341,-0.41388219309088203,0.30916469863140683,98.17988564743933,-23.713702879726142,17.71383240601363,5.35,29.9,-17.7,162.004,33.8,-32.9
-0.515,1.7094554468775387,-0.4147514628399507,0.30796536916076345,97.94458237173306,-23.76350836760617,17.645115889100104,5.186,29.9,-17.7,161.598,33.8,-32.9
-0.498,1.7059656262258103,-0.4157702481742567,0.30654975701216935,97.74463037713143,-23.821880467491727,17.564007287558216,4.993,29.9,-17.7,161.197,33.8,-32.9
-0.471,1.7030313023596801,-0.416863115184424,0.30501904372902533,97.57650600387767,-23.884497134743395,17.47630387678945,4.785,29.9,-17.7,160.812,33.8,-32.9
-0.438,1.7003198208030916,-0.41789850805392814,0.303557039574761,97.42114955445759,-23.943820776303923,17.39253720911951,4.587,29.9,-17.7,160.45,33.8,-32.9
-0.409,1.6988633461804934,-0.41912630287857144,0.30180824501336545,97.3376997056148,-24.01416823786399,17.292338661516116,4.351,29.9,-17.7,160.12,33.8,-32.9
-0.392,1.69792257608503,-0.42037815664641953,0.3000080044122607,97.28379754965263,-24.085894175329237,17.18919247296472,4.109,29.9,-17.7,159.813,33.8,-32.9
-0.391,1.697161271325762,-0.42162273213585855,0.2982007142645233,97.24017800002335,-24.15720309815952,17.08564237514379,3.867,29.9,-17.7,159.516,33.8,-32.9
-0.401,1.6959877831674923,-0.42266109846868316,0.29667926207423634,97.1729420812459,-24.216697106618845,16.99846958590941,3.664,29.9,-17.7,159.236,33.8,-32.9
-0.416,1.6959257649512285,-0.42394799019230134,0.29477616956295094,97.16938869920106,-24.290430571072484,16.889430416989807,3.411,29.9,-17.7,158.967,33.8,-32.9
-0.43,1.6964418777582995,-0.4253074279797098,0.29274435663382203,97.19895978479889,-24.36832061880159,16.773016111390607,3.142,29.9,-17.7,158.714,33.8,-32.9
-0.438,1.6971890417955247,-0.42674273854703415,0.29057471914377686,97.24176913073585,-24.450557856599804,16.64870504013766,2.856,29.9,-17.7,158.456,33.8,-32.9
-0.437,1.6976176099903553,-0.4281080731416069,0.28848704750656406,97.26632427953318,-24.52878576649203,16.5290902663162,2.582,29.9,-17.7,158.192,33.8,-32.9
-0.427,1.6988918011786147,-0.42973971791797205,0.28596097347428917,97.3393300569132,-24.62227212584232,16.384356885529254,2.252,29.9,-17.7,157.917,33.8,-32.9
-0.409,1.700574921841555,-0.4314354436040362,0.2832987335940058,97.43576576731094,-24.71943005086572,16.231821776337604,1.906,29.9,-17.7,157.648,33.8,-32.9
-0.391,1.702383944535689,-0.433168856316545,0.2805372497821994,97.53941513272821,-24.8187472834468,16.073600408727398,1.549,29.9,-17.7,157.374,33.8,-32.9
-0.375,1.7033718107716516,-0.4346749915866648,0.27810398139794956,97.59601569877233,-24.90504247780046,15.934184399887267,1.236,29.9,-17.7,157.099,33.8,-32.9
-0.361,1.705183102623131,-0.43637720841890726,0.2753148963591101,97.69979507732855,-25.002572318104082,15.774381598458683,0.879,29.9,-17.7,156.824,33.8,-32.9
-0.347,1.6954739110333246,-0.471366155422553,0.2794397818064057,97.14349937674872,-27.00729131101989,16.010720125563655,0.527,31.9,-17.8,156.555,33.8,-32.9
-0.328,1.6975140982827677,-0.47309937584439377,0.27633643113636985,97.26039349555822,-27.106597526157252,15.832911229821503,0.165,31.9,-17.8,156.281,33.8,-32.9
-0.308,1.6989284140621248,-0.47461104449655567,0.2735884710101133,97.34142782061413,-27.193209759948356,15.675464712316767,-0.154,31.9,-17.8,156.017,33.8,-32.9
-0.282,1.7013739368295422,-0.4763598775148934,0.27035971871965103,97.4815459538903,-27.293410510972233,15.490470832980082,-0.527,31.9,-17.8,155.753,33.8,-32.9
-0.25,1.7040430728513745,-0.478093008835623,0.2671055270103555,97.63447618288762,-27.392711620991975,15.304019382310983,-0.901,31.9,-17.8,155.5,33.8,-32.9
-0.209,1.7074204717734371,-0.47990114892311064,0.2636505129571922,97.82798688685385,-27.496310416773433,15.10606165890634,-1.296,31.9,-17.8,155.264,33.8,-32.9
-0.164,1.7104900751581664,-0.4815649504000603,0.2604150715631005,98.00386220557792,-27.59163921935028,14.920684522162961,-1.664,31.9,-17.8,155.039,33.8,-32.9
-0.115,1.715109303955815,-0.48350127392383535,0.25657897701681476,98.26852452028847,-27.70258238503449,14.700892494847634,-2.098,31.9,-17.8,154.83,33.8,-32.9
-0.068,1.7203667569016223,-0.48548357755189686,0.2525694739935527,98.56975438507185,-27.816160016635884,14.471164893669775,-2.549,31.9,-17.8,154.638,33.8,-32.9
-0.025,1.726236186393869,-0.4875253578928316,0.24834828684978394,98.9060479231272,-27.933145412864228,14.229308685796942,-3.021,31.9,-17.8,154.457,33.8,-32.9
0.012,1.7320013114410013,-0.4894447142705938,0.24429130326833726,99.23636525669303,-28.04311643269152,13.996860649026178,-3.472,31.9,-17.8,154.292,33.8,-32.9
0.039,1.7393110401221967,-0.4915569961366608,0.23972152478739495,99.65518185951126,-28.164141268759177,13.73503162875848,-3.977,31.9,-17.8,154.155,33.8,-32.9
0.054,1.7474130551084617,-0.49367474752985974,0.23502309341776695,100.11939312377599,-28.285479485647425,13.465831340946924,-4.493,31.9,-17.8,154.05,33.8,-32.9
0.054,1.7570763883686056,-0.495906477789654,0.22993718503041571,100.67306133561063,-28.413348210545273,13.174430255361512,-5.048,31.9,-17.8,153.99,33.8,-32.9
0.042,1.7674189922337764,-0.4980706273235753,0.22486452882662045,101.2656488862606,-28.537344845074166,12.883788463963189,-5.598,31.9,-17.8,153.973,33.8,-32.9
0.02,1.7798769310532,-0.5005175710152607,0.21894967184666314,101.97943620204578,-28.6775443913139,12.54489212258814,-6.235,31.9,-17.8,153.979,33.8,-32.9
-0.006,1.794072133157388,-0.5030806843421483,0.21253300925284146,102.79276137195096,-28.824399967358293,12.17724443740269,-6.921,31.9,-17.8,154.028,33.8,-32.9
-0.027,1.8103040100382763,-0.5058251271722618,0.20538773404510746,103.72277941080185,-28.98164495863874,11.767850324540069,-7.679,31.9,-17.8,154.111,33.8,-32.9
-0.033,1.8279536122967421,-0.508552222320316,0.1979762313521357,104.73402713029651,-29.13789600095285,11.343202500382944,-8.459,31.9,-17.8,154.248,33.8,-32.9
-0.017,1.848554403170941,-0.511506379786586,0.18955468228474226,105.91436550201973,-29.30715675578718,10.860683281858964,-9.338,31.9,-17.8,154.44,33.8,-32.9
0.012,1.8714478397440955,-0.5145057220219942,0.1805284545833129,107.22606279621192,-29.479006407191402,10.343518529642992,-10.272,31.9,-17.8,154.698,33.8,-32.9
0.045,1.896628507135771,-0.51750538059925,0.17094566578791914,108.6688087630776,-29.650874183648376,9.794465175701676,-11.255,31.9,-17.8,155.028,33.8,-32.9
0.075,1.923424103346465,-0.5203591485219601,0.1612223370327044,110.20408333548713,-29.81438304132948,9.237359475209677,-12.244,31.9,-17.8,155.44,33.8,-32.9
0.097,1.953013027725907,-0.5232042375464547,0.15082375090594868,111.8994038227609,-29.97739463477202,8.641564377243286,-13.293,31.9,-17.8,155.94,33.8,-32.9
0.106,1.9845754760936638,-0.5258481390909413,0.14039239818046156,113.70779890533294,-30.12887903471922,8.043891891460586,-14.337,31.9,-17.8,156.555,33.8,-32.9
0.104,2.018027714612593,-0.5283144380094691,0.12983356404689672,115.62447098773255,-30.27018755376854,7.438915259028647,-15.386,31.9,-17.8,157.269,33.8,-32.9
0.089,2.052506793361969,-0.530498972432409,0.11963952886771556,117.59997668157101,-30.39535215640404,6.854840067053678,-16.392,31.9,-17.8,158.088,33.8,-32.9
0.066,2.0883418628857005,-0.5325033505145931,0.1093940546944615,119.65317492383869,-30.510194561061716,6.267817637815934,-17.397,31.9,-17.8,158.983,33.8,-32.9
0.038,2.1248744072227654,-0.5342437720661575,0.09959553490152251,121.74633552922707,-30.609913370539967,5.7064038082051285,-18.353,31.9,-17.8,159.972,33.8,-32.9
0.007,2.1614105410255258,-0.535752114073311,0.09020429206781877,123.8397017958505,-30.69633500161216,5.168325229451425,-19.265,31.9,-17.8,161.01,33.8,-32.9
-0.026,2.196340957494409,-0.5369624093048815,0.08186183952181114,125.84106723615176,-30.765679810345954,4.690337907777019,-20.072,31.9,-17.8,162.076,33.8,-32.9
-0.062,2.2302611691491316,-0.5380142985470528,0.07382415400654896,127.78455220415785,-30.825948624437586,4.229812450699062,-20.847,31.9,-17.8,163.12,33.8,-32.9
-0.096,2.2621847578908647,-0.5388548083320814,0.06669020426192507,129.6136391059705,-30.874106287759172,3.8210672390736815,-21.533,31.9,-17.8,164.152,33.8,-32.9
-0.122,2.291545361040983,-0.5395357990399781,0.06028066253404485,131.2958777504308,-30.913124181209277,3.453827549453156,-22.148,31.9,-17.8,165.119,33.8,-32.9
-0.13,2.317769240586521,-0.5400598843024715,0.05483098553220689,132.79839537084956,-30.943152054855158,3.1415840575383327,-22.67,31.9,-17.8,166.014,33.8,-32.9
-0.099,2.3421557483757054,-0.5405205528556303,0.04954088958743852,134.19563934423275,-30.96954641870555,2.838483886683833,-23.176,31.9,-17.8,166.822,33.8,-32.9
-0.029,2.3643995046593096,-0.5408823994597032,0.044945859691811973,135.47011269980086,-30.99027870195007,2.575208066927993,-23.615,31.9,-17.8,167.585,33.8,-32.9
0.072,2.3843871694073036,-0.5411899827136248,0.040629305034176166,136.61532153218334,-31.00790192424868,2.3278877030079235,-24.027,31.9,-17.8,168.25,33.8,-32.9
0.176,2.400524181920132,-0.5414210941825532,0.037053872153037126,137.5399042431182,-31.02114363601535,2.1230304889863563,-24.368,31.9,-17.8,168.777,33.8,-32.9
0.239,2.4116684890920936,-0.5416303497522761,0.033486674458254706,138.17842600966898,-31.033133097000075,1.918645116386527,-24.708,31.9,-17.8,169.019,33.8,-32.9
0.237,2.4158011907412247,-0.5417809135200382,0.030662941619034045,138.41521237215093,-31.041759765440432,1.75685714222669,-24.977,31.9,-17.8,168.942,33.8,-32.9
0.188,2.4111324126946623,-0.5418697349209209,0.028867316981096014,138.14771109459957,-31.04684885684145,1.6539754288831345,-25.148,31.9,-17.8,168.475,33.8,-32.9
0.128,2.3969428858759483,-0.5418697349209209,0.028867316981096014,137.33471109459958,-31.04684885684145,1.6539754288831345,-25.148,31.9,-17.8,167.662,33.8,-32.9
0.112,2.376010540716318,-0.5418473921402551,0.029329392503226526,136.13537606164167,-31.045568709806712,1.6804504061175167,-25.104,31.9,-17.8,166.514,33.8,-32.9
0.186,2.3523031463368156,-0.5418246946750933,0.02979143821134067,134.77704242044402,-31.044268240847295,1.7069236751345906,-25.06,31.9,-17.8,165.207,33.8,-32.9
0.365,2.332322045810432,-0.5418530110881739,0.029213876399481364,133.6322096902556,-31.04589065180776,1.6738318209071235,-25.115,31.9,-17.8,163.998,33.8,-32.9
0.644,2.323482056568836,-0.541899630700543,0.028237166794530477,133.1257156157711,-31.04856175883905,1.6178704827335477,-25.208,31.9,-17.8,163.383,33.8,-32.9
0.984,2.3277526740610073,-0.5419705530853614,0.026682570577340803,133.37040397398727,-31.052625312162142,1.5287986806415763,-25.356,31.9,-17.8,163.455,33.8,-32.9
1.338,2.3443687871998797,-0.5420330665324558,0.0252327377176933,134.32243712875652,-31.056207068843467,1.4457293767843913,-25.494,31.9,-17.8,164.246,33.8,-32.9
1.667,2.3685946655111385,-0.5420870950242871,0.023908756450355728,135.71047771098915,-31.059302673398857,1.3698708380115665,-25.62,31.9,-17.8,165.487,33.8,-32.9
1.94,2.3975529885284717,-0.5421122059310663,0.023267709065912134,137.36966740165892,-31.060741422377056,1.3331415284150483,-25.681,31.9,-17.8,167.075,33.8,-32.9
2.133,2.4245621484656965,-0.5421231027509794,0.02298395218259497,138.91717827425572,-31.06136576416819,1.3168834565931886,-25.708,31.9,-17.8,168.591,33.8,-32.9
2.224,2.4442782457270154,-0.5421052763885188,0.023446366241682615,140.04682743579872,-31.060344388835126,1.3433778305664237,-25.664,31.9,-17.8,169.772,33.8,-32.9
2.171,2.4509097308181764,-0.542052264367374,0.024770418403023964,140.42678354342618,-31.057307023760067,1.4192404312664577,-25.538,31.9,-17.8,170.299,33.8,-32.9
2.018,2.4456000161036187,-0.5419398990891509,0.027365371287352502,140.12255929986352,-31.05086896755407,1.5679202795737828,-25.291,31.9,-17.8,170.283,33.8,-32.9
1.796,2.4318872847885205,-0.5417926410735712,0.03043195138803645,139.3368776699115,-31.042431704761885,1.743622376881776,-24.999,31.9,-17.8,169.838,33.8,-32.9
1.549,1.9140995271889938,-0.47474790180491233,0.6478364825286687,109.66982447591572,-27.201051106112715,37.118296263493406,-24.653,31.9,-17.8,169.195,14.3,-6.5
1.318,1.89550701845064,-0.47086526475307267,0.6504535487061682,108.60455219464794,-26.978592389661184,37.268243110170566,-24.285,31.9,-17.8,168.459,14.3,-6.5
1.138,1.8790915499828884,-0.46673600149635197,0.6531941300824354,107.66401513271569,-26.742003032552642,37.42526685644283,-23.895,31.9,-17.8,167.866,14.3,-6.5
1.024,1.8665622803999526,-0.4634113429998761,0.6553692261104306,106.94614086523183,-26.551514132382266,37.549890678882626,-23.582,31.9,-17.8,167.426,14.3,-6.5
0.974,1.8575526568563578,-0.46037594179343677,0.6573309359359055,106.42992746118215,-26.377598454124374,37.66228837251168,-23.297,31.9,-17.8,167.162,14.3,-6.5
0.96,1.8510035067585124,-0.4574932041693731,0.6591729273275374,106.05468880117792,-26.212429754821958,37.76782670515162,-23.027,31.9,-17.8,167.025,14.3,-6.5
0.947,1.8474652786198595,-0.454089223349474,0.661321915897852,105.85196326187868,-26.017396020298253,37.8909546804525,-22.709,31.9,-17.8,167.102,14.3,-6.5
0.903,1.8469997725450271,-0.4506651296427535,0.663455513750266,105.82529172845308,-25.821209902245865,38.013200832574,-22.39,31.9,-17.8,167.355,14.3,-6.5
0.812,2.0467048084306882,-0.22695241350818374,0.6961389477418077,117.26754743221011,-13.003415444326782,39.885823660283755,-22.028,14.5,-16.6,167.712,14.3,-6.5
0.678,2.047818586044844,-0.22239382657391737,0.6973839556522926,117.3313621888174,-12.742227652449838,39.957157359014936,-21.621,14.5,-16.6,168.096,14.3,-6.5
0.519,2.049250626324585,-0.21727846068007328,0.6987463348928339,117.41341205293926,-12.449138776067405,40.03521593959419,-21.165,14.5,-16.6,168.536,14.3,-6.5
0.365,2.051274850947303,-0.21271708502571784,0.6999305146220169,117.52939158060748,-12.187791202299115,40.10306444026133,-20.759,14.5,-16.6,168.97,14.3,-6.5
0.244,2.0529133551459973,-0.20870097263229992,0.7009494243605279,117.62327095590713,-11.957684912106084,40.16144366798278,-20.402,14.5,-16.6,169.343,14.3,-6.5
0.164,2.0531750074850375,-0.20510827984299684,0.7018422360661303,117.63826253063385,-11.751838778191935,40.212598010613675,-20.083,14.5,-16.6,169.607,14.3,-6.5
0.159,2.052782295056849,-0.2017599768656828,0.7026585459662449,117.61576176593631,-11.559995149060752,40.259369122664985,-19.786,14.5,-16.6,169.816,14.3,-6.5
0.203,2.052135678041923,-0.19946956106574332,0.703208231050194,117.5787133400197,-11.42876399039414,40.290863758036565,-19.583,14.5,-16.6,169.937,14.3,-6.5
0.278,2.0502619778797846,-0.19760680441735912,0.7036500843017782,117.4713582286562,-11.32203589618179,40.316180084516475,-19.418,14.5,-16.6,169.958,14.3,-6.5
0.366,2.0467550069697786,-0.19587865815220518,0.7040558537349513,117.27042359663771,-11.223020408807173,40.339428960492704,-19.265,14.5,-16.6,169.876,14.3,-6.5
0.447,2.0416427208383525,-0.1936975374311365,0.7045622937911223,116.97751117764373,-11.098051396881406,40.36844583828768,-19.072,14.5,-16.6,169.733,14.3,-6.5
