Time,Roll(rad),Pitch(rad),Yaw(rad),Roll(deg),Pitch(deg),Yaw(deg),W_AngleX(deg),W_AngleY(deg),W_AngleZ(deg),H_AngleX(deg),H_AngleY(deg),H_AngleZ(deg)
-0.01,0.3849735096183824,0.05068632045291177,-0.3990546739788533,22.057357325472314,2.904112240999468,-22.86414861395733,58.975,20.7,24.8,76.998,28.6,9.0
0.0,0.38233227424377425,0.04905161830800098,-0.3992481065908453,21.906025685806615,2.810450707335096,-22.87523148624466,59.216,20.7,24.8,77.069,28.6,9.0
-0.003,0.3791536700320789,0.04722612262685044,-0.39945649291132823,21.72390507973396,2.7058575092858113,-22.887171142916593,59.485,20.7,24.8,77.135,28.6,9.0
-0.119,0.3757976294024191,0.04524354396967589,-0.39967371714048094,21.531618115780027,2.592264119676995,-22.899617174455027,59.777,20.7,24.8,77.212,28.6,9.0
-0.097,0.40129484622681016,0.055416464089082185,-0.3984585192958558,22.99250102914759,3.1751295078426973,-22.82999146668461,58.277,20.7,24.8,77.289,28.6,9.0
-0.073,0.40042230396580797,0.05444794448971502,-0.39858500372378264,22.942508040145363,3.1196374224232573,-22.837238490578947,58.42,20.7,24.8,77.371,28.6,9.0
-0.049,0.3995822644734158,0.05340460104685141,-0.39871871113794644,22.89437732260698,3.0598582465645237,-22.84489936110014,58.574,20.7,24.8,77.465,28.6,9.0
-0.027,0.39840166684015643,0.05214402228745141,-0.39887673602951246,22.826734060918085,2.9876324039070665,-22.853953520444886,58.76,20.7,24.8,77.569,28.6,9.0
-0.01,0.39713845450478236,0.05068632045291177,-0.3990546739788533,22.754357325472284,2.904112240999468,-22.86414861395733,58.975,20.7,24.8,77.695,28.6,9.0
0.0,0.3957538561916105,0.0490516183080012,-0.3992481065908451,22.675025685806606,2.810450707335109,-22.87523148624465,59.216,20.7,24.8,77.838,28.6,9.0
-0.003,0.39400642196655056,0.04722612262685044,-0.39945649291132823,22.574905079733956,2.7058575092858113,-22.887171142916593,59.485,20.7,24.8,77.986,28.6,9.0
-0.021,0.3920990046160459,0.04524354396967567,-0.399673717140481,22.465618115780014,2.5922641196769827,-22.89961717445503,59.777,20.7,24.8,78.146,28.6,9.0
-0.048,0.3901187840091067,0.04319201960418839,-0.3998885466864087,22.352159832497563,2.474720431966307,-22.9119260007514,60.079,20.7,24.8,78.311,28.6,9.0
-0.077,0.38804971859337983,0.04106469639641075,-0.4001006481844916,22.23361111663993,2.3528337905004166,-22.92407852141995,60.392,20.7,24.8,78.481,28.6,9.0
-0.1,0.3861827677193214,0.03897714177745737,-0.4002982484629016,22.126642710998127,2.233225721331347,-22.935400183403452,60.699,20.7,24.8,78.657,28.6,9.0
-0.114,0.38400383191075266,0.03688183314283666,-0.4004861069329159,22.00179888533721,2.1131733797902617,-22.94616368088106,61.007,20.7,24.8,78.816,28.6,9.0
-0.123,0.38136128608524555,0.03475158370720277,-0.4006663575342817,21.85039216236574,1.9911190778183139,-22.956491279594015,61.32,20.7,24.8,78.953,28.6,9.0
-0.13,0.3786170962400084,0.032695364815766625,-0.40083008938413345,21.69316166605099,1.873306413583954,-22.965872423562388,61.622,20.7,24.8,79.074,28.6,9.0
-0.141,0.3754652495165409,0.030672437708829214,-0.40098135515850497,21.512574151124166,1.7574012280938307,-22.974539314018656,61.919,20.7,24.8,79.167,28.6,9.0
-0.021,0.37175549024224214,0.028648811776923022,-0.4011229467235837,21.300020601697334,1.6414560028823777,-22.982651913112317,62.216,20.7,24.8,79.228,28.6,9.0
-0.048,0.40659469214793287,0.04319201960418839,-0.3998885466864087,23.296159832497548,2.474720431966307,-22.9119260007514,60.079,20.7,24.8,79.255,28.6,9.0
-0.077,0.40117459456837673,0.04106469639641075,-0.4001006481844916,22.985611116639905,2.3528337905004166,-22.92407852141995,60.392,20.7,24.8,79.233,28.6,9.0
-0.1,0.39527593312221193,0.03897714177745737,-0.40029824846290146,22.647642710998127,2.233225721331347,-22.93540018340345,60.699,20.7,24.8,79.178,28.6,9.0
-0.114,0.38869876759861716,0.03688183314283666,-0.4004861069329158,22.270798885337197,2.1131733797902617,-22.946163680881053,61.007,20.7,24.8,79.085,28.6,9.0
-0.123,0.3816579920580847,0.03475158370720277,-0.4006663575342818,21.867392162365746,1.9911190778183139,-22.956491279594022,61.32,20.7,24.8,78.97,28.6,9.0
-0.13,0.37449811920530207,0.032695364815766625,-0.4008300893841332,21.457161666051007,1.873306413583954,-22.965872423562377,61.622,20.7,24.8,78.838,28.6,9.0
-0.141,0.3673320152022472,0.03067243770882877,-0.4009813551585049,21.046574151124158,1.7574012280938052,-22.974539314018653,61.919,20.7,24.8,78.701,28.6,9.0
-0.152,0.3600617842538803,0.028648811776923022,-0.40112294672358356,20.630020601697343,1.6414560028823777,-22.98265191311231,62.216,20.7,24.8,78.558,28.6,9.0
-0.154,0.3527838236615604,0.0266654339030179,-0.4012522945110602,20.21302417629488,1.5278168215279837,-22.99006299542408,62.507,20.7,24.8,78.409,28.6,9.0
-0.139,0.3456202379726842,0.024722384983465462,-0.4013699727341559,19.802580950141955,1.4164883190501745,-22.99680546094806,62.792,20.7,24.8,78.261,28.6,9.0
-0.106,0.3387133573239781,0.022806099164943916,-0.40147727694413426,19.40684583937052,1.3066932293081175,-23.002953539303807,63.073,20.7,24.8,78.124,28.6,9.0
-0.062,0.3319254411713632,0.02082112863608132,-0.4015792710276302,19.017926892137,1.19296279554644,-23.008797369823426,63.364,20.7,24.8,78.003,28.6,9.0
-0.017,0.32543461759234726,0.018835703010569027,-0.40167197651733444,18.64603009549539,1.0792062866674639,-23.014109003121174,63.655,20.7,24.8,77.899,28.6,9.0
0.021,0.3191339385622415,0.016774792218008372,-0.4017583642220167,18.285027779003748,0.9611247963007769,-23.01905865400129,63.957,20.7,24.8,77.816,28.6,9.0
0.053,0.31303391236634515,0.014672529847588933,-0.4018361636047718,17.935522023059644,0.8406740350465749,-23.02351623028188,64.265,20.7,24.8,77.75,28.6,9.0
-0.152,0.3073342277480085,0.012576735531606653,-0.40190335484157175,17.608954149873323,0.720593866013283,-23.02736600457078,64.572,20.7,24.8,77.706,28.6,9.0
-0.154,0.3396589476865633,0.02666543390301812,-0.4012522945110603,19.461024176294895,1.5278168215279964,-22.990062995424083,62.507,20.7,24.8,77.657,28.6,9.0
-0.139,0.333629826011483,0.02472238498346524,-0.4013699727341559,19.115580950141947,1.4164883190501618,-22.99680546094806,62.792,20.7,24.8,77.574,28.6,9.0
-0.106,0.3270196513356158,0.022806099164943472,-0.4014772769441342,18.7368458393705,1.306693229308092,-23.002953539303803,63.073,20.7,24.8,77.454,28.6,9.0
-0.062,0.31935907055700397,0.02082112863608132,-0.40157927102763025,18.297926892137,1.19296279554644,-23.00879736982343,63.364,20.7,24.8,77.283,28.6,9.0
-0.017,0.31086111833819435,0.018835703010568805,-0.4016719765173343,17.811030095495376,1.0792062866674512,-23.014109003121163,63.655,20.7,24.8,77.064,28.6,9.0
0.021,0.30140139336197885,0.016774792218008372,-0.40175836422201666,17.269027779003736,0.9611247963007769,-23.019058654001288,63.957,20.7,24.8,76.8,28.6,9.0
0.053,0.29118239013137603,0.014672529847588711,-0.4018361636047718,16.683522023059638,0.8406740350465621,-23.02351623028188,64.265,20.7,24.8,76.498,28.6,9.0
0.072,0.28059578360745535,0.012576735531606653,-0.40190335484157175,16.07695414987332,0.720593866013283,-23.02736600457078,64.572,20.7,24.8,76.174,28.6,9.0
0.081,0.2695199743792654,0.010398697611570862,-0.4019622194868591,15.442357026405986,0.5958014855757798,-23.030738700308284,64.891,20.7,24.8,75.833,28.6,9.0
0.076,0.25854987970899423,0.008302333672918216,-0.4020083287150078,14.813816900940491,0.47568867956756106,-23.03338056447781,65.198,20.7,24.8,75.487,28.6,9.0
0.055,0.24746828014939246,0.006239915230881854,-0.40204359907451637,14.178888015921277,0.35752080724893087,-23.03540140721956,65.5,20.7,24.8,75.13,28.6,9.0
0.02,0.23637074385529272,0.004170520095122976,-0.40206893131303395,13.54304602327611,0.23895319982504515,-23.036852837572233,65.803,20.7,24.8,74.773,28.6,9.0
-0.023,0.2255623965190198,0.002223968290300027,-0.4020835667759193,12.923773337396206,0.12742399680511698,-23.037691387826783,66.088,20.7,24.8,74.416,28.6,9.0
-0.071,0.2153950422577277,0.00038665313760266606,-0.40208920638206397,12.341226849409816,0.022153592920123834,-23.03801451345699,66.357,20.7,24.8,74.081,28.6,9.0
-0.121,0.2058686480494144,-0.0013413865363043342,-0.4020872665926457,11.795404667295593,-0.07685578722591033,-23.03790337171018,66.61,20.7,24.8,73.768,28.6,9.0
0.072,0.14325764838215577,0.08464482251227579,-0.3432631613679737,8.20805863526667,4.849791087587341,-19.66753040870302,66.852,20.7,24.8,73.482,27.8,15.8
0.081,0.17102798330044847,0.09611784704546023,-0.3403404753148427,9.799181621749621,5.507146971588861,-19.500072833016862,64.891,20.7,24.8,73.218,27.8,15.8
0.076,0.16155637952625235,0.09432802780118843,-0.3408228483649476,9.256498700268002,5.4045978828007915,-19.527710772938725,65.198,20.7,24.8,72.966,27.8,15.8
0.055,0.15234361435311103,0.09256500436006987,-0.3412883823461089,8.728646138201894,5.303584080442067,-19.554383905279195,65.5,20.7,24.8,72.724,27.8,15.8
0.02,0.14311597100652118,0.09079384163101767,-0.3417465000229852,8.19994111959032,5.202103931236503,-19.58063211468454,65.803,20.7,24.8,72.482,27.8,15.8
-0.023,0.13409979944750383,0.0891258328694784,-0.34216921003022055,7.683352541892738,5.106534069009459,-19.604851614057072,66.088,20.7,24.8,72.235,27.8,15.8
-0.071,0.12534906771040527,0.08754966606698389,-0.34256090005385814,7.181972545705807,5.0162263634178945,-19.627293799288886,66.357,20.7,24.8,71.988,27.8,15.8
-0.121,0.11656682731101053,0.08606568204052212,-0.3429228305309107,6.678787236151202,4.931200341836805,-19.648030888101154,66.61,20.7,24.8,71.724,27.8,15.8
-0.168,0.10787982444423039,0.08464482251227556,-0.3432631613679738,6.181058635266653,4.849791087587327,-19.667530408703026,66.852,20.7,24.8,71.455,27.8,15.8
-0.209,0.09917741419448604,0.08332257087402728,-0.3435744396323626,5.682447256364913,4.774031649261442,-19.68536533950666,67.077,20.7,24.8,71.169,27.8,15.8
-0.24,0.09037792748287862,0.08206390295711197,-0.3438658982764924,5.178273805908357,4.701915289813671,-19.702064689717904,67.291,20.7,24.8,70.867,27.8,15.8
-0.258,0.08173334534595564,0.08092787655348133,-0.3441249072095949,4.682975733808488,4.63682577147021,-19.716904808440862,67.484,20.7,24.8,70.554,27.8,15.8
-0.267,0.07301856417367458,0.07979692707665786,-0.34437895141506486,4.1836555532567115,4.572027139605698,-19.731460469224047,67.676,20.7,24.8,70.236,27.8,15.8
-0.27,0.06474253860658219,0.07875952417407572,-0.3446086502936422,3.7094742171199533,4.51258833163312,-19.744621245525416,67.852,20.7,24.8,69.928,27.8,15.8
-0.273,0.05704866849820325,0.07779225933326228,-0.34481995385321107,3.268647931787979,4.457168138583116,-19.756728047684803,68.016,20.7,24.8,69.642,27.8,15.8
-0.28,0.04992136528832164,0.07688345894245141,-0.34501597133862827,2.860283538551718,4.405097711769813,-19.767959022309974,68.17,20.7,24.8,69.379,27.8,15.8
-0.168,0.043534106195656924,0.07603913142177521,-0.34519590428400704,2.49432054988547,4.356721308308322,-19.778268420675538,68.313,20.7,24.8,69.148,27.8,15.8
-0.209,0.060361291630131875,0.08332257087402728,-0.34357443963236267,3.4584472563648974,4.774031649261442,-19.685365339506664,67.077,20.7,24.8,68.945,27.8,15.8
-0.24,0.05365620002091806,0.08206390295711219,-0.3438658982764924,3.0742738059083643,4.701915289813685,-19.702064689717904,67.291,20.7,24.8,68.763,27.8,15.8
-0.258,0.047507438714346845,0.08092787655348155,-0.344124907209595,2.721975733808488,4.636825771470224,-19.71690480844087,67.484,20.7,24.8,68.593,27.8,15.8
-0.267,0.0414630112976169,0.07979692707665786,-0.3443789514150649,2.375655553256699,4.572027139605698,-19.73146046922405,67.676,20.7,24.8,68.428,27.8,15.8
-0.27,0.035595540098276895,0.07875952417407595,-0.34460865029364207,2.039474217119954,4.5125883316331326,-19.74462124552541,67.852,20.7,24.8,68.258,27.8,15.8
-0.273,0.029821532167091575,0.07779225933326228,-0.34481995385321107,1.708647931787971,4.457168138583116,-19.756728047684803,68.016,20.7,24.8,68.082,27.8,15.8
-0.28,0.024212665406445177,0.07688345894245163,-0.34501597133862827,1.3872835385517186,4.405097711769826,-19.767959022309974,68.17,20.7,24.8,67.906,27.8,15.8
-0.291,0.01889005715749753,0.07603913142177521,-0.34519590428400715,1.082320549885501,4.356721308308322,-19.778268420675545,68.313,20.7,24.8,67.736,27.8,15.8
-0.312,0.013567752010072764,0.07519438366840459,-0.34537383072962136,0.7773749276573086,4.3083208272870275,-19.788462855073,68.456,20.7,24.8,67.566,27.8,15.8
-0.336,0.008612956127070581,0.0744497159796691,-0.3455289419228942,0.49348603521248746,4.2656545115827225,-19.79735007180277,68.582,20.7,24.8,67.401,27.8,15.8
-0.363,0.003823046864786017,0.0737638665010436,-0.34567036501348797,0.2190444502329603,4.226358231076234,-19.80545301801949,68.698,20.7,24.8,67.236,27.8,15.8
-0.39,-0.0008454849688238064,0.07308366483976148,-0.3458092650217107,-0.048442720355354095,4.18738554666698,-19.81341140226499,68.813,20.7,24.8,67.077,27.8,15.8
-0.412,-0.005513828186035491,0.07240320211814866,-0.34594686657903395,-0.31591908402010815,4.1483979046025805,-19.821295390754038,68.928,20.7,24.8,66.918,27.8,15.8
-0.426,-0.01011117880864526,0.07171656035840446,-0.34608434905729324,-0.5793278716374892,4.109056229731802,-19.829172556515292,69.044,20.7,24.8,66.764,27.8,15.8
-0.428,-0.01447747153721865,0.07100596711123042,-0.3462251816831834,-0.8294980171034048,4.068342235718233,-19.837241671596544,69.164,20.7,24.8,66.627,27.8,15.8
-0.291,-0.018674533725652698,0.07022399579414484,-0.3463784639440802,-1.0699719668546168,4.023538579548943,-19.846024098220152,69.296,20.7,24.8,66.511,27.8,15.8
-0.312,-0.006381361340222325,0.07519438366840481,-0.34537383072962125,-0.3656250723426858,4.30832082728704,-19.788462855072996,68.456,20.7,24.8,66.423,27.8,15.8
-0.336,-0.009416295046031031,0.0744497159796691,-0.3455289419228943,-0.5395139647875233,4.2656545115827225,-19.79735007180278,68.582,20.7,24.8,66.368,27.8,15.8
-0.363,-0.011797649940563232,0.07376386650104383,-0.345670365013488,-0.6759555497670398,4.226358231076246,-19.805453018019495,68.698,20.7,24.8,66.341,27.8,15.8
-0.39,-0.013691108263501894,0.07308366483976125,-0.34580926502171067,-0.7844427203553439,4.187385546666968,-19.813411402264986,68.813,20.7,24.8,66.341,27.8,15.8
-0.412,-0.015200405534604028,0.07240320211814866,-0.3459468665790342,-0.8709190840201086,4.1483979046025805,-19.82129539075405,68.928,20.7,24.8,66.363,27.8,15.8
-0.426,-0.016446723993384704,0.07171656035840446,-0.34608434905729324,-0.9423278716374909,4.109056229731802,-19.829172556515292,69.044,20.7,24.8,66.401,27.8,15.8
-0.428,-0.01784595699356778,0.0710059671112302,-0.3462251816831833,-1.022498017103409,4.06834223571822,-19.837241671596537,69.164,20.7,24.8,66.434,27.8,15.8
-0.42,-0.012346828206777336,0.03375223042609243,-0.22564003455125414,-0.7074211466214199,1.9338603525681406,-12.928221668972935,69.296,27.9,24.3,66.473,27.8,15.8
-0.408,-0.014119665018549069,0.03321327149274578,-0.2257186640300624,-0.8089972137013689,1.9029802803565046,-12.932726806253962,69.434,27.9,24.3,66.506,27.8,15.8
-0.392,-0.01616733069226231,0.03263505417139512,-0.22580158191920927,-0.92631981465895,1.869850868201752,-12.93747765134821,69.582,27.9,24.3,66.533,27.8,15.8
-0.367,-0.018299559874941154,0.032033175997012275,-0.22588631237880313,-1.0484875477810767,1.8353657890285764,-12.942332349079143,69.736,27.9,24.3,66.561,27.8,15.8
-0.333,-0.02072621734709558,0.03141152566186678,-0.22597213587061377,-1.1875247792594104,1.7997478484918463,-12.947249672942966,69.895,27.9,24.3,66.577,27.8,15.8
-0.294,-0.02315015312001388,0.030766173877871505,-0.22605941650763262,-1.32640606885841,1.7627719149676788,-12.95225048507736,70.06,27.9,24.3,66.599,27.8,15.8
-0.256,-0.025469257581953203,0.030120579685471105,-0.2261448821765968,-1.4592809667774909,1.725782092464979,-12.957147307202272,70.225,27.9,24.3,66.627,27.8,15.8
-0.222,-0.027598890495378378,0.029498237064990107,-0.2262255223695,-1.5812999446289029,1.6901244869003058,-12.961767649914744,70.384,27.9,24.3,66.66,27.8,15.8
-0.42,-0.029655983227208166,0.028852181708802327,-0.2263074226676766,-1.6991626762297867,1.653108241658925,-12.966460191341126,70.549,27.9,24.3,66.703,27.8,15.8
-0.408,-0.009913421521242569,0.033213271492745555,-0.22571866403006247,-0.5679972137013594,1.902980280356492,-12.932726806253966,69.434,27.9,24.3,66.747,27.8,15.8
-0.392,-0.01147239500439709,0.03263505417139534,-0.22580158191920932,-0.6573198146589228,1.869850868201765,-12.937477651348214,69.582,27.9,24.3,66.802,27.8,15.8
-0.367,-0.013133385289038402,0.03203317599701205,-0.22588631237880327,-0.7524875477811033,1.8353657890285635,-12.94233234907915,69.736,27.9,24.3,66.857,27.8,15.8
-0.333,-0.014774644597794998,0.03141152566186656,-0.2259721358706137,-0.846524779259415,1.7997478484918334,-12.947249672942965,69.895,27.9,24.3,66.918,27.8,15.8
-0.294,-0.016343369037235767,0.030766173877871283,-0.22605941650763264,-0.936406068858397,1.762771914967666,-12.952250485077363,70.06,27.9,24.3,66.989,27.8,15.8
-0.256,-0.0178945286282977,0.03012057968547155,-0.22614488217659684,-1.0252809667774845,1.7257820924650045,-12.957147307202273,70.225,27.9,24.3,67.061,27.8,15.8
-0.222,-0.019273669963365297,0.029498237064990107,-0.22622552236950005,-1.1042999446288955,1.6901244869003058,-12.961767649914748,70.384,27.9,24.3,67.137,27.8,15.8
-0.195,-0.020632630994397577,0.028852181708802327,-0.22630742266767664,-1.182162676229792,1.653108241658925,-12.96646019134113,70.549,27.9,24.3,67.22,27.8,15.8
-0.177,-0.02190685224613141,0.028229404170332373,-0.22638462624726063,-1.2551701761200176,1.6174257171290503,-12.970883630614594,70.708,27.9,24.3,67.302,27.8,15.8
-0.167,-0.023078454265993018,0.027626013926048465,-0.22645779367011137,-1.32229802712709,1.5828540027322147,-12.97507581514179,70.862,27.9,24.3,67.385,27.8,15.8
-0.172,-0.02426742218949486,0.02702243411605698,-0.22652937804110596,-1.390420871120179,1.5482714270203943,-12.979177297478879,71.016,27.9,24.3,67.467,27.8,15.8
-0.189,-0.025249506469186125,0.026442195631160015,-0.2265966813371843,-1.446690155472634,1.515026210724733,-12.983033492291488,71.164,27.9,24.3,67.555,27.8,15.8
-0.212,-0.02633358874370062,0.025838256124561365,-0.226665160240397,-1.5088034944472573,1.480423025915417,-12.98695704443126,71.318,27.9,24.3,67.643,27.8,15.8
-0.229,-0.027417589221386998,0.025234139342190653,-0.2267320550455001,-1.5709121468088518,1.4458096839525518,-12.990789834435018,71.472,27.9,24.3,67.731,27.8,15.8
-0.234,-0.028676484510941583,0.024633773945974546,-0.22679694643346998,-1.6430415337492292,1.4114112805836696,-12.994507837092439,71.625,27.9,24.3,67.808,27.8,15.8
-0.195,-0.030054379751726784,0.024005762485481252,-0.22686313346781448,-1.7219891156573837,1.3754288744115568,-12.998300074818866,71.785,27.9,24.3,67.885,27.8,15.8
-0.177,-0.010492398938088343,0.028229404170332373,-0.22638462624726052,-0.6011701761200088,1.6174257171290503,-12.970883630614589,70.708,27.9,24.3,67.956,27.8,15.8
-0.167,-0.011873440468189625,0.027626013926048465,-0.2264577936701112,-0.6802980271271017,1.5828540027322147,-12.975075815141782,70.862,27.9,24.3,68.027,27.8,15.8
-0.172,-0.013341661072010222,0.027022434116057203,-0.226529378041106,-0.7644208711201712,1.5482714270204072,-12.979177297478882,71.016,27.9,24.3,68.093,27.8,15.8
-0.189,-0.014794984249740475,0.026442195631159793,-0.22659668133718436,-0.847690155472656,1.51502621072472,-12.983033492291492,71.164,27.9,24.3,68.154,27.8,15.8
-0.212,-0.016559744932531997,0.025838256124561365,-0.22666516024039707,-0.9488034944472357,1.480423025915417,-12.986957044431264,71.318,27.9,24.3,68.203,27.8,15.8
-0.229,-0.018411690281096085,0.025234139342190653,-0.2267320550455001,-1.054912146808842,1.4458096839525518,-12.990789834435018,71.472,27.9,24.3,68.247,27.8,15.8
-0.234,-0.02043853044152845,0.024633773945974546,-0.22679694643346987,-1.171041533749235,1.4114112805836696,-12.994507837092431,71.625,27.9,24.3,68.28,27.8,15.8
-0.226,-0.022776356770910264,0.024005762485481474,-0.22686313346781434,-1.304989115657374,1.3754288744115697,-12.998300074818857,71.785,27.9,24.3,68.302,27.8,15.8
-0.208,-0.02520181028360298,0.02338149998465311,-0.226927211825253,-1.443957365339847,1.3396612678058222,-13.001971494258223,71.944,27.9,24.3,68.318,27.8,15.8
-0.182,-0.02790156098481801,0.02271386049806745,-0.22699385380288206,-1.5986416862569528,1.3014083429881829,-13.005789798314774,72.114,27.9,24.3,68.329,27.8,15.8
-0.154,-0.030516176678125007,0.022065675843531807,-0.22705668776344362,-1.7484481305321153,1.2642700979381452,-13.009389919065043,72.279,27.9,24.3,68.34,27.8,15.8
-0.129,-0.03321309095251769,0.021374087492622262,-0.22712170378119478,-1.902969936163403,1.2246450042706158,-13.013115062482932,72.455,27.9,24.3,68.357,27.8,15.8
-0.107,-0.035825319200486996,0.020705894145615078,-0.227182536070692,-2.0526395898968977,1.1863603455883835,-13.016600495929241,72.625,27.9,24.3,68.373,27.8,15.8
-0.09,-0.03852206213801922,0.020013935242906955,-0.22724347827372843,-2.2071515786492055,1.1467140208667046,-13.020092226957457,72.801,27.9,24.3,68.39,27.8,15.8
-0.079,0.00014318497284136755,-0.059579540175160206,-0.2417938733891043,0.008203894633505677,-3.413656197366809,-13.853768457316264,72.971,27.9,24.3,68.406,27.0,10.7
-0.226,-0.0023588338237810202,-0.060289738400229664,-0.2416210059530924,-0.13515122267535823,-3.4543475582809715,-13.843863882817534,73.141,27.9,24.3,68.428,27.0,10.7
-0.208,0.01844552926644065,-0.05527879213550779,-0.24279432278760488,1.0568509778520905,-3.1672414859455635,-13.911089985466749,71.944,27.9,24.3,68.456,27.0,10.7
-0.182,0.016136931894042625,-0.05599189006291261,-0.242633922185722,0.9245780918186921,-3.208098987565386,-13.9018997079475,72.114,27.9,24.3,68.489,27.0,10.7
-0.154,0.014192206659621148,-0.056683569935985334,-0.24247626343397513,0.8131535435737519,-3.2477293250665977,-13.892866526869105,72.279,27.9,24.3,68.538,27.0,10.7
-0.129,0.01235728270954184,-0.05742087287295461,-0.24230594979645848,0.7080201455067338,-3.2899736715775374,-13.88310827424588,72.455,27.9,24.3,68.604,27.0,10.7
-0.107,0.010728662371396677,-0.058132555214925885,-0.24213934170880036,0.614707073701847,-3.3307500661264773,-13.873562333990323,72.625,27.9,24.3,68.676,27.0,10.7
-0.09,0.00925975703904236,-0.05886884693114469,-0.24196467964392143,0.5305449976536831,-3.3729364739562593,-13.86355493483172,72.801,27.9,24.3,68.763,27.0,10.7
-0.079,0.00801461989933587,-0.059579540175159984,-0.24179387338910435,0.4592038946335101,-3.4136561973667967,-13.853768457316265,72.971,27.9,24.3,68.857,27.0,10.7
-0.074,0.006751784871629238,-0.06028973840022944,-0.24162100595309255,0.38684877732463363,-3.4543475582809586,-13.843863882817542,73.141,27.9,24.3,68.95,27.0,10.7
-0.073,0.005591048697909731,-0.06097856940668156,-0.24145125266879308,0.320343493442342,-3.493814667748414,-13.834137736068698,73.306,27.9,24.3,69.044,27.0,10.7
-0.075,0.004310743524767208,-0.0616919450027853,-0.241273279620962,0.24698741053250925,-3.5346880786127874,-13.823940631560898,73.477,27.9,24.3,69.137,27.0,10.7
-0.084,0.003041974362442454,-0.06235479381795739,-0.24110592753312782,0.174292292354952,-3.572666518177395,-13.814352063235296,73.636,27.9,24.3,69.219,27.0,10.7
-0.101,0.0015838179976466332,-0.06304217633801934,-0.24093035758141063,0.09074608678201304,-3.6120506354880115,-13.804292645992586,73.801,27.9,24.3,69.296,27.0,10.7
-0.119,3.53385350666674e-05,-0.06370409608543603,-0.24075933938244137,0.002024748913495103,-3.6499758433913536,-13.79449402497172,73.96,27.9,24.3,69.362,27.0,10.7
-0.134,-0.001600635363503508,-0.06436555251043607,-0.24058652339809988,-0.09170965086813937,-3.687874504875668,-13.784592398436553,74.119,27.9,24.3,69.423,27.0,10.7
-0.145,-0.0034632662189935104,-0.06503069641616421,-0.2404108066355237,-0.19843053767855845,-3.7259844434427376,-13.774524569551234,74.279,27.9,24.3,69.472,27.0,10.7
-0.074,-0.005481353887981474,-0.06571197171460086,-0.2402288095331757,-0.3140584437989631,-3.765018642729673,-13.764096903703084,74.443,27.9,24.3,69.516,27.0,10.7
-0.073,0.014596947638200783,-0.06097856940668134,-0.24145125266879303,0.8363434934423598,-3.493814667748401,-13.834137736068694,73.306,27.9,24.3,69.56,27.0,10.7
-0.075,0.012269444913861088,-0.06169194500278552,-0.24127327962096193,0.7029874105324943,-3.5346880786128,-13.823940631560893,73.477,27.9,24.3,69.593,27.0,10.7
-0.084,0.010145464418059483,-0.06235479381795761,-0.24110592753312776,0.5812922923549582,-3.572666518177408,-13.814352063235292,73.636,27.9,24.3,69.626,27.0,10.7
-0.101,0.007814643427266219,-0.06304217633801934,-0.24093035758141068,0.4477460867820032,-3.6120506354880115,-13.804292645992588,73.801,27.9,24.3,69.653,27.0,10.7
-0.119,0.0054982190938089315,-0.06370409608543603,-0.24075933938244135,0.31502474891349586,-3.6499758433913536,-13.794494024971717,73.96,27.9,24.3,69.675,27.0,10.7
-0.134,0.0032862865420806298,-0.0643655525104363,-0.24058652339809994,0.1882903491318615,-3.6878745048756802,-13.784592398436555,74.119,27.9,24.3,69.703,27.0,10.7
-0.145,0.0008476970334324041,-0.06503069641616399,-0.2404108066355238,0.048569462321437,-3.7259844434427247,-13.774524569551241,74.279,27.9,24.3,69.719,27.0,10.7
-0.153,-0.0016416295335940634,-0.06571197171460041,-0.24022880953317566,-0.09405844379896963,-3.7650186427296477,-13.76409690370308,74.443,27.9,24.3,69.736,27.0,10.7
-0.163,-0.004080698026069002,-0.06637614040828632,-0.24004941094099194,-0.2338067743611198,-3.8030727057625673,-13.753818121520366,74.603,27.9,24.3,69.752,27.0,10.7
-0.173,-0.006570520296553695,-0.06705640570861737,-0.2398636419144585,-0.37646308219757274,-3.8420490364207356,-13.743174340335745,74.767,27.9,24.3,69.769,27.0,10.7
-0.182,-0.009010077018494808,-0.06771957889025915,-0.23968056532120718,-0.5162393862475687,-3.880046060815072,-13.732684824214813,74.927,27.9,24.3,69.785,27.0,10.7
-0.186,-0.011602373980666214,-0.06842365342446888,-0.2394840579169496,-0.6647670614245746,-3.920386560087929,-13.721425779307781,75.097,27.9,24.3,69.802,27.0,10.7
-0.185,-0.014107683173298774,-0.06912715859801599,-0.23928550286587766,-0.8083107045377481,-3.9606944373977973,-13.710049412880355,75.267,27.9,24.3,69.824,27.0,10.7
-0.181,-0.016630271998868906,-0.06983422165057851,-0.23908371527811323,-0.9528443976897797,-4.001206166159267,-13.698487835743327,75.438,27.9,24.3,69.846,27.0,10.7
-0.175,-0.019136148266325134,-0.07053656688404075,-0.23888105643279128,-1.0964205317970175,-4.041447583797783,-13.686876339225385,75.608,27.9,24.3,69.868,27.0,10.7
-0.153,-0.021555044773095944,-0.0712383249448294,-0.23867635350138194,-1.2350130927139227,-4.0816553589202575,-13.675147725201674,75.778,27.9,24.3,69.895,27.0,10.7
-0.163,-0.0012009047602784262,-0.06637614040828632,-0.24004941094099208,-0.06880677436112369,-3.8030727057625673,-13.753818121520373,74.603,27.9,24.3,69.917,27.0,10.7
