No,Time,Roll(rad),Pitch(rad),Yaw(rad),Roll(deg),Pitch(deg),Yaw(deg),W_AngleX(deg),W_AngleY(deg),W_AngleZ(deg),H_AngleX(deg),H_AngleY(deg),H_AngleZ(deg),W_Debug_Roll(deg),W_Debug_Pitch(deg),W_Debug_Yaw(deg),H_Debug_Roll(deg),H_Debug_Pitch(deg),H_Debug_Yaw(deg)
2595,0.441,-2.9903930106823458,-0.5777279344553126,0.8774220577006606,-171.33689859751811,-33.10137235110007,50.27258075793205,106.683,-56.299,178.325,26.18,-80.722,-5.098,154.9466398229188,79.38845842200165,-25.728848284050596,-93.28931955316393,34.549405458681406,-124.07289260818371
2596,0.452,-2.953261371729573,-0.610949735399012,0.8269089490565344,-169.20941239912065,-35.00484133299778,47.37839282253782,107.062,-56.261,178.017,28.438,-80.821,-7.443,153.8560199798691,79.10810524998698,-27.17763821593559,-94.11607574460639,36.283998244235164,-127.18485928902587
2597,0.465,-2.9101853087606466,-0.6450029667464554,0.7724550785357971,-166.74133579296142,-36.95594776798888,44.25841586354772,107.474,-56.234,177.698,30.734,-80.931,-9.976,152.72533108387302,78.796313024859,-28.667553925512117,-95.00801153658401,37.993786058020476,-130.55109070616527
2598,0.483,-2.863729314581332,-0.6751439545333772,0.7144257249271799,-164.07960339340235,-38.68289915853485,40.933578813901704,107.924,-56.212,177.418,33.047,-81.046,-12.36,151.5795575330795,78.4408073049745,-30.13084167547898,-95.90872252043074,39.727805283706694,-133.8104027040894
2599,0.511,-2.8151310934159666,-0.7012937753319058,0.6545801600276544,-161.29513042878358,-40.181173525313966,37.50468052258263,108.402,-56.206,177.067,35.321,-81.172,-14.694,150.40032290834515,78.0656415495227,-31.68206562571939,-96.83091108329495,41.41358444179336,-137.05060612960042
2600,0.551,-2.762038508266291,-0.7249331582793312,0.5912699485120614,-158.2531493762682,-41.535610398494974,33.87727260265861,108.907,-56.212,176.71,37.617,-81.299,-17.045,149.2250832342631,77.66189723872446,-33.224001691367285,-97.78874087107782,43.096523582814285,-140.3640444548733
2601,0.599,-2.704456620935736,-0.7469772692246851,0.5254952524547545,-154.9539502558296,-42.79864491878189,30.108660119819145,109.44,-56.223,176.347,39.88,-81.436,-19.495,148.06490697921322,77.22838557472512,-34.75258162554286,-98.78553800846461,44.70566860822832,-143.81520586203547
2602,0.648,-2.6458913441850624,-0.764212143070121,0.45895757099144663,-151.59840707200036,-43.78613045056577,26.296331793385754,109.979,-56.245,176.056,42.094,-81.584,-21.736,146.9869557112683,76.77458150270955,-36.117447516996755,-99.79114664771595,46.29761704555166,-147.07806417203818
2603,0.7,-2.588174685205461,-0.7767908601236779,0.3930757553574198,-148.29148610487334,-44.506837849423825,22.52158181089701,110.533,-56.283,175.721,44.242,-81.749,-23.857,145.92211437270058,76.30832646793311,-37.49642878592341,-100.81884575016952,47.83875552349929,-150.23803787084432
2604,0.732,-2.5278266071880866,-0.785888726739623,0.3256009104975017,-144.83379593275157,-45.02810720909044,18.65555797712371,111.094,-56.343,175.424,46.401,-81.909,-25.917,144.90738605761976,75.82622406166907,-38.7661204980052,-101.88224550514343,49.38984613281417,-153.39427545715358
2605,0.753,-2.465142158069684,-0.7926281508277144,0.2576591115770168,-141.24224155716456,-45.41424776568689,14.762779646453433,111.665,-56.42,175.161,48.516,-82.079,-27.999,143.938271429832,75.32648233763324,-39.940131243292434,-102.98239068458939,50.88035458114886,-156.6044598389735
2606,0.769,-2.4054990820077213,-0.7949069301656656,0.19226297509484636,-137.82494502163632,-45.54481220419311,11.015857029563554,112.242,-56.514,174.985,50.559,-82.255,-29.811,143.0372611959184,74.80656076590354,-40.94428434047979,-104.10241626456848,52.35444626795374,-159.56731236081816
2607,0.783,-2.3514366757277507,-0.7937632935668483,0.13156465906936532,-134.72739731147246,-45.47928665378417,7.538099697752202,112.83,-56.624,174.787,52.476,-82.452,-31.437,142.15294511364553,74.27603940207622,-41.93739949102558,-105.2388427239561,53.743825567145926,-162.3354358526675
2608,0.802,-2.2971331686692267,-0.7900627952733762,0.07157859145250733,-131.61603554426017,-45.26726371947286,4.1011511937198595,113.423,-56.761,174.622,54.382,-82.65,-33.019,141.2995449267395,73.73387743288203,-42.84049404729822,-106.43093413817577,55.122208823019065,-165.1193249043302
2609,0.825,-2.241508845488048,-0.7849011078344225,0.012234425339297417,-128.4289965877069,-44.97152081405512,0.7009809367096522,114.033,-56.909,174.485,56.255,-82.848,-34.662,140.47528379129363,73.16959369608298,-43.676804813138155,-107.6643954425969,56.44479477700686,-168.0052651141053
2610,0.847,-2.18988461469469,-0.7768977318722003,-0.04379815756209293,-125.4711460426382,-44.51296114956334,-2.5094495787569158,114.653,-57.074,174.446,58.074,-83.051,-36.063,139.7048556372737,72.5816556624718,-44.34749001702379,-108.95614683579855,57.76333028766909,-170.7037516209523
2611,0.867,-2.14383737265811,-0.7673173269057553,-0.09516035248922039,-122.83283341572478,-43.96404437895986,-5.452286574609566,115.291,-57.266,174.386,59.777,-83.265,-37.31,138.92465766028607,71.97705824209952,-45.022077990357026,-110.27063380394503,59.001440709599855,-173.25017036270876
2612,0.888,-2.0973038039461294,-0.7555035650967437,-0.14595482888326705,-120.16665632284626,-43.28716568713066,-8.362595694565329,115.939,-57.48,174.37,61.512,-83.469,-38.535,138.16862401875596,71.35580021737987,-45.60828583940064,-111.68755110275578,60.26071871375907,-175.89335960991454
2613,0.917,-2.049487757617447,-0.7426228304432017,-0.1960329847520721,-117.42699867521075,-42.5491539544548,-11.231862671646152,116.614,-57.7,174.375,63.237,-83.666,-39.847,137.42923657475694,70.70440670262992,-46.15275132975695,-113.17247707359653,61.478016018893065,-178.69840708421103
2614,0.962,-2.005209865086936,-0.7275186495213227,-0.2435252906538259,-114.89006230747864,-41.68374813462912,-13.952971359160895,117.312,-57.936,174.463,64.957,-83.864,-40.957,136.72012138767087,70.01959418225779,-46.57179736478128,-114.79855126459252,62.72045248806922,178.55601285399322
2615,1.019,-1.966707961711606,-0.7117590275997809,-0.28701394458589435,-112.68406574085172,-40.78078831180292,-16.44468768617343,118.043,-58.178,174.518,66.594,-84.084,-41.935,136.00504769368413,69.30525497315304,-47.024367548339995,-116.51656643906117,63.90295808439367,175.88127803443285
2616,1.081,-1.9274844913537024,-0.6933774527124241,-0.3302713209645147,-110.43672643148736,-39.72760164995372,-18.923152785477278,118.79,-58.431,174.611,68.324,-84.304,-42.929,135.3137059900829,68.56964694060488,-47.406431636868454,-118.48058692947892,65.13992827461249,172.93257756435108
2617,1.147,-1.8863558234546147,-0.6733204408149148,-0.37277155250729743,-108.08022734387445,-38.578419518582756,-21.358236681207504,119.542,-58.667,174.754,70.104,-84.529,-44.044,134.68187514361944,67.8222423604067,-47.69826240894358,-120.65734812230075,66.3678807554572,169.64891759529374
2618,1.211,-1.848073788882731,-0.6509064446390602,-0.4130626168702314,-105.8868283317316,-37.29419213568392,-23.666744621293574,120.306,-58.903,175.012,71.933,-84.771,-44.984,134.10467190679358,67.04902101132849,-47.825600264761825,-123.1942962397063,67.63858883284794,166.19045650310727
2619,1.268,-1.8130570721164148,-0.6268054006886545,-0.45123056003049156,-103.8805182486167,-35.91330403546637,-25.853606677071703,121.108,-59.161,175.232,73.79,-85.04,-45.873,133.4986299355898,66.2421023108867,-47.99865843923363,-126.09850129280753,68.89963032343911,162.4394212492894
2620,1.325,-1.773259865922272,-0.5966597629200322,-0.49081827462673866,-101.60030629728043,-34.186086220594134,-28.121815644005107,121.943,-59.464,175.485,75.948,-85.303,-46.945,132.86528093705812,65.39825885608808,-48.12436864763268,-129.82119793405434,70.29433249676545,157.64454150487384
2621,1.367,-1.7269162925508361,-0.5604352012106342,-0.5309727868904894,-98.94501513554228,-32.11057171993442,-30.422499725124332,122.822,-59.777,175.754,78.42,-85.567,-48.389,132.22999605151563,64.50864179703294,-48.22934740158754,-134.55520723095594,71.75661812896462,151.42955938158926
2622,1.41,-1.6743325613905835,-0.5133125104453307,-0.5703658336066013,-95.93218926900924,-29.410640419782432,-32.679555044119226,123.723,-60.084,176.127,81.458,-85.836,-50.153,131.64193315362246,63.58482082865596,-48.19509235164384,-141.34533477618024,73.37717137833474,142.77567861282324
2623,1.459,-1.6137803664860613,-0.45260024628124707,-0.6064029441728072,-92.46280406072655,-25.93208391849709,-34.74432938540913,124.651,-60.381,176.479,85.215,-86.122,-52.548,131.06825120237906,62.636009347618995,-48.17882935760018,-151.29095376092855,75.00389737752721,130.26755550667835
2624,1.518,-1.53806660990986,-0.37040750290324187,-0.6345905701226555,-88.12472535782935,-21.222786616335547,-36.35936138682888,125.585,-60.672,176.874,90.126,-86.375,-55.964,130.52872241054067,61.675577585174224,-48.094486731779476,-166.74041982579772,76.34391123417447,111.06963727403122
2625,1.583,-1.4477427253668316,-0.2682507463150847,-0.6456842921441315,-82.94954798428688,-15.369635615088875,-36.99498483775079,126.535,-60.941,177.308,96.169,-86.6,-60.524,130.03250961188252,60.694186681925046,-47.953372576730686,172.33245462856254,76.52331383920423,85.10725724251314
2626,1.657,-1.3457546685491304,-0.14765760960378804,-0.6294585517746341,-77.10606276789215,-8.460157843287426,-36.065318395103546,127.469,-61.194,177.874,103.425,-86.781,-65.951,129.60364073583705,59.71266878834355,-47.63514890113772,149.81267103277477,74.57647766424316,56.545379678344396
2627,1.733,-1.2301196833733172,-0.017543807725243665,-0.5760148170587048,-70.48066615326022,-1.0051861392454713,-33.003217954464006,128.37,-61.419,178.489,111.764,-86.918,-72.279,129.2355952087916,58.75707429055868,-47.23700101634272,131.9746908478489,70.29610023892621,31.686745403100343
2628,1.802,-1.0966850050952244,0.10877075354526688,-0.47821932337138445,-62.83542224723954,6.232105112601428,-27.39994891078226,129.232,-61.65,179.22,120.954,-86.94,-79.266,128.90685938419918,57.82549922781113,-46.68223732862668,120.0140125653612,64.19689555474528,11.984620081187536
2629,1.857,-0.9491066212607169,0.2112718919017711,-0.33912326490825345,-54.379803706160565,12.104987735715639,-19.430331813939898,130.078,-61.87,-179.951,130.408,-86.841,-86.479,128.61948785160365,56.89711197028976,-46.00430649575546,112.44824666810423,57.11125227209526,-3.503860188434851
2630,1.896,-0.7992996422074639,0.28090285964671,-0.17184102074875146,-45.79649606480444,16.094548310912206,-9.845765236123468,130.875,-62.106,-178.945,139.752,-86.633,-93.192,128.3678197398135,55.99461242790312,-45.104859077583555,107.64606060760755,49.51428127907368,-15.643044439405577
2631,1.922,-0.6560053895102251,0.31539806584968577,0.010883184646453048,-37.58634015677155,18.070978039776215,0.6235605479033366,131.6,-62.347,-177.852,148.81,-86.336,-99.415,128.14606862347873,55.15061921391226,-44.08507230932902,104.50743710860381,41.75892869104088,-25.515059602002356
2632,1.946,-0.532613169755699,0.3198996672306553,0.1861121561560033,-30.516486740086414,18.328900799956035,10.663441063818711,132.22,-62.611,-176.583,157.05,-85.88,-104.612,127.9572455958926,54.386137364558095,-42.8368817040558,102.66016672363058,34.40966458104731,-33.073075598691375
2633,1.976,-0.4319495425848541,0.3034684881210148,0.34623063599243564,-24.74888575271856,17.387463584550105,19.837554180496856,132.737,-62.858,-175.144,164.46,-85.292,-108.935,127.83411394694478,53.69873357828494,-41.37272114648196,101.63871019647067,27.61372696573669,-38.95539190892863
2634,2.02,-0.3531484725490688,0.2798970759288897,0.48847326550867776,-20.23391701855325,16.036921148778124,27.987456518620522,133.105,-63.127,-173.447,171.151,-84.595,-112.088,127.75875713750048,53.12088795716587,-39.58383231099002,101.26760195433641,21.306600419344115,-43.138722734083146
2635,2.08,-0.28972691028933895,0.25240753734357946,0.6197755575695482,-16.600129170944545,14.46188660707782,35.51052369410249,133.308,-63.435,-171.573,177.385,-83.826,-114.505,127.6987129490539,52.676570301588725,-37.560332911251336,101.28694810036355,15.330622007825237,-46.28816881764479
2636,2.154,-0.23833473645641706,0.22560118097736215,0.7356618378280291,-13.655574510315455,12.925995523169924,42.15031845638368,133.281,-63.825,-169.415,-177.127,-82.974,-115.917,127.63924632020206,52.41305752661632,-35.165373259003246,101.71409190238278,9.983113606452768,-48.21036890507346
2637,2.246,-0.19507562668208228,0.19316147045436138,0.8485038162603113,-11.177010094752946,11.067337021575856,48.61568757245971,132.99,-64.286,-166.926,-171.969,-82.117,-116.988,127.6012178703167,52.35358141432314,-32.338422910623436,102.27655661010813,4.925604401641115,-49.69394142652504
2638,2.309,-0.15845687861803232,0.15648967309852613,0.9671868572011761,-9.078910379630027,8.966197805927484,55.41572491814963,132.352,-64.869,-163.971,-166.718,-81.304,-117.675,127.56792754100042,52.555230141953075,-28.904885140561102,102.91884419805838,-0.2599088332737772,-50.76239989748326
2639,2.346,-0.13211355865702845,0.10943595500253345,1.099692992253166,-7.569549327501771,6.270218348628755,63.00776721621914,131.331,-65.583,-160.598,-161.071,-80.579,-118.526,127.53011118591841,53.053353888779505,-24.901542451054453,103.47263657369737,-5.833288020415731,-51.98684692257131
2640,2.346,-0.11851340386787101,0.05481599634956602,1.2401383567509652,-6.790317857358415,3.1407252406346604,71.05469385411953,129.864,-66.429,-156.736,-155.352,-79.904,-119.257,127.51407506216839,53.89173784768444,-20.21963639846645,104.0400431932156,-11.491117926504243,-53.07494443194107
2641,2.307,-0.12158753366331265,-0.0051915930520636255,1.396863466994097,-6.966452520312636,-0.2974563708326876,80.03438121477352,127.897,-67.363,-152.32,-149.167,-79.272,-119.96,127.59383022780418,55.10489286033453,-14.751982080253084,104.61552388855802,-17.6192688854226,-54.15244674590543
2642,2.232,-0.15316150713622634,-0.07554969915266208,1.5756798683801025,-8.77550794276861,-4.328678904930628,90.27980632190894,125.321,-68.357,-147.206,-142.493,-78.712,-121.168,127.86381179631584,56.766880831769534,-8.271195049321115,105.04794257179822,-24.21186172648108,-55.69623380335551
2643,2.128,-0.22383890971190712,-0.14619449318403444,1.7863937896315891,-12.825024817302172,-8.376327447499254,102.35282469427109,122.042,-69.384,-141.4,-134.934,-78.223,-123.019,128.43557737144297,58.96068290471129,-0.6783179412655099,105.30587616100908,-31.667243526382947,-57.81089394185734
2644,1.996,-0.3412684335312879,-0.20506125406738795,2.0285713314215146,-19.55324092238366,-11.749144399721215,116.22857573168695,117.9,-70.433,-134.709,-126.683,-77.778,-125.387,129.51276633028044,61.80036144277911,8.433766848770205,105.41727930569338,-39.81321256122052,-60.30982600730149
2645,1.824,-0.5122699119602645,-0.2312357489799175,2.3031144270378605,-29.35090392686141,-13.248832489095804,131.95873640496018,112.808,-71.417,-127.04,-117.438,-77.338,-128.436,131.4959068627845,65.34631180561361,19.48384520678395,105.31462521217954,-48.96303951851482,-63.23068148215463
2646,1.594,-0.7347251597026592,-0.2055705452862553,2.590092668185916,-42.09665075303776,-11.778324637105388,148.40137843483134,106.71,-72.279,-118.339,-107.325,-76.844,-132.479,135.13206387134755,69.62939796961464,33.21255174591349,104.68919668174762,-59.01057712009358,-66.47401494462494
2647,1.292,-0.9789324925225887,-0.11580639498929335,2.8452951650969984,-56.088700249766354,-6.635217673511473,163.0234044290368,99.805,-72.933,-108.984,-96.509,-76.157,-137.241,142.103843526957,74.4581919432385,50.790670060331976,102.86855167414443,-69.81464078079955,-68.87214676615433
2648,0.922,-1.2066900211074918,0.004852415255732323,3.0234811813462787,-69.1382453900115,0.27802291459835615,173.23271112837006,92.543,-73.312,-99.47,-86.204,-75.163,-141.685,156.58155777716937,79.21691959875157,75.7407686961936,96.76388706709658,-80.09093901659037,-66.15159280179608
2649,0.53,-1.395647712880764,0.11497205399405108,3.1210080498949817,-79.96472363515389,6.5874134558093465,178.8205890853379,85.616,-73.416,-90.5,-77.173,-73.834,-144.888,-173.27381334059976,82.45485501251432,115.42781878923408,33.96397707875931,-87.7565533855193,-5.031744387803696
2650,0.192,-1.5364760519465794,0.18893391366426182,-3.1178484354341447,-88.03359309946244,10.825115859851277,-178.63955651184344,79.541,-73.295,-82.518,-70.027,-72.307,-146.365,-133.39480754171248,82.41149614831443,163.48391092254295,-51.41902520299391,-83.02803349370843,80.59485684969573
2651,-0.006,-1.6196031245233027,0.23351994621888594,-3.096682446838207,-92.79642352138636,13.37970735046413,-177.42683469607417,74.778,-73.021,-75.943,-64.688,-70.812,-145.876,-109.49561763677163,80.26341074213106,-166.14880663873615,-59.42060432842258,-77.93233163714649,90.67152326404533
2652,-0.013,-1.6495093559401504,0.26561445733762135,-3.082637912724911,-94.50992436271328,15.218587383103364,-176.6221421661548,71.636,-72.664,-70.944,-60.864,-69.648,-143.668,-98.73840194160178,78.31261096342796,-150.6967995345671,-62.789372425387725,-74.31153896209922,97.3604443220801
2653,0.175,-1.6406184988797086,0.30500113864986944,-3.0754669736281914,-94.00051577689588,17.47527799132197,-176.21127762076742,70.175,-72.307,-67.571,-57.711,-68.989,-140.372,-94.11554227341384,77.42365271421804,-143.0736203691296,-65.62961588124269,-71.31729895804632,103.98778905583012
2654,0.598,-1.6085206539270318,0.3556867094426952,-3.0736807672874153,-92.16144472964221,20.37934727996244,-176.10893553610146,70.192,-71.999,-65.621,-54.915,-68.983,-136.516,-92.88064151431422,77.68016916560856,-140.24572602096387,-68.53145382233416,-68.59115113964931,110.49730721925471
2655,1.047,-1.5528024313416242,0.41392630350219695,-3.069835733883422,-88.96902573352786,23.71623022012707,-175.8886313499658,71.548,-71.735,-65.006,-52.608,-69.626,-132.149,-94.74881915179972,79.01333183557814,-141.82935714400122,-71.77920236064728,-66.24381423585109,117.13203640782044
2656,1.517,-1.474913169101149,0.46277482489231003,-3.0527363014848596,-84.50629973776094,26.515044331235078,-174.90890604145892,73.79,-71.461,-65.215,-51.35,-70.862,-127.194,-100.14615826679812,81.00652115092959,-147.7895698709616,-75.63976700500223,-64.8020232711515,124.30380367416528
2657,1.951,-1.375398639901126,0.48519990018639625,-3.018275078387759,-78.80453721436822,27.79990650084931,-172.9344234011363,76.454,-71.104,-65.786,-51.57,-72.504,-121.553,-110.89234242603196,83.13753566837546,-159.55442740636153,-80.32157767441075,-64.63461384783231,132.54416578001343
2658,2.299,-1.2655029509016409,0.4661633836643104,-2.97602476869149,-72.50797804801546,26.709194447502732,-170.51365897241942,79.113,-70.609,-66.281,-53.63,-74.372,-115.345,-129.81341888193793,84.81021654747407,-179.5606844886884,-86.11718584512414,-66.02637696939128,142.2913250957563
2659,2.529,-1.1546043403201125,0.40435418091090947,-2.940870232083383,-66.15395570782903,23.16778799466447,-168.49945239403675,81.48,-69.972,-66.478,-57.458,-76.3,-108.539,-156.01731262346883,85.50469948166624,153.31140206115245,-93.71607470813035,-68.7709150307189,154.50813382767
2660,2.618,-1.0427703800098136,0.29710371939601155,-2.9246326694804443,-59.746341775815345,17.02278919903056,-167.5691085873089,83.342,-69.219,-66.165,-63.336,-78.234,-100.629,-178.71826946081504,85.28945552785045,130.09492903062915,-105.59439655720423,-72.75219247397129,172.31121658296925
2661,2.558,-0.9116707768900072,0.14299190875397305,-2.9446536300078305,-52.23488782121032,8.192832876122425,-168.71622512732614,84.749,-68.39,-65.38,-71.801,-80.096,-90.709,166.56510231272233,84.7123358389482,115.2745568144951,-129.23232248788665,-77.20207929597487,-155.69723317891982
2662,2.358,-0.7267863345241217,-0.04605584895426551,-3.034175592949712,-41.64178957601536,-2.6388057669714198,-173.8454557776225,85.726,-67.516,-64.171,-83.452,-81.678,-77.811,157.86357879881498,84.16216085238626,106.86453450613246,-175.57412648777995,-78.40386654008171,-97.16528115273569
2663,2.063,-0.4725056402822325,-0.19691627608200246,3.06782968153464,-27.072578984298584,-11.28247153693166,175.77369301689828,86.38,-66.627,-62.721,-96.691,-82.738,-62.913,152.45735151873916,83.74466551889049,101.98883095221626,148.3816814906515,-73.12193545880878,-45.84929546300128
2664,1.737,-0.1822259718985464,-0.24310911039716276,2.8255063254989565,-10.44077910745625,-13.929125986937427,161.88958743860763,86.776,-65.742,-61.084,-109.913,-83.205,-47.73,148.8866916087316,83.48637047088098,99.14966841874052,131.7284860862186,-65.6247171144552,-12.837043687406911
2665,1.442,0.07673158980146311,-0.1763794315867271,2.5919887924057052,4.396396250952907,-10.105797022835903,148.5100183500578,87.089,-64.869,-59.387,-122.047,-83.254,-33.464,145.94921817210204,83.27212790684608,97.01957164833146,122.78923789144164,-58.257607889321136,11.732519671102267
2666,1.218,0.25888456466298004,-0.045451998643281755,2.4156306822708973,14.832992936270408,-2.6042076926943882,138.40544295642994,87.391,-64.023,-57.689,-132.297,-83.079,-21.121,143.28049430184157,83.047862815771,95.18785286556255,117.21944555640798,-51.73741524885449,30.729987714447105
2667,1.082,0.37289676770492364,0.10119229027984411,2.294781222552779,21.36541098356238,5.797891152297772,131.4812789581455,87.731,-63.226,-56.129,-140.482,-82.87,-10.849,140.85313796548166,82.7702524101822,93.50925826464412,113.41431570520042,-46.28811169210116,45.419759826659934
2668,1.03,0.44268834694986825,0.2415434781624093,2.2101808814240167,25.36417391985054,13.839421867616418,126.63403646610041,88.061,-62.479,-54.646,-147.074,-82.694,-2.186,138.74738319592436,82.48668402168943,92.12709169267578,110.5550139758425,-41.68985445948197,57.151502650542035
2669,1.043,0.48562097330948184,0.3759577332335853,2.145236601792831,27.824032213668506,21.540791389589725,122.91300333971601,88.319,-61.776,-53.157,-152.798,-82.628,5.663,136.97346283928223,82.26031224719789,91.12961118931155,108.06849291291427,-37.49649140544438,67.31839639290655
2670,1.092,0.5092507161651721,0.51093299902977,2.0887854575016394,29.17791675027897,29.274304458367602,119.67859102314671,88.396,-61.106,-51.531,-158.346,-82.672,13.376,135.52123508466718,82.20111970024995,90.6281124079383,105.64731077472504,-33.18216517294364,76.93426475440019
2671,1.158,0.5143806832051373,0.6548944946902839,2.033206888844858,29.471842210710193,37.52269057210597,116.49417360773506,88.226,-60.463,-49.785,-164.196,-82.809,21.445,134.39377888115794,82.3786860217081,90.60266968713546,103.15010655197688,-28.324614146928123,86.60524073583075
2672,1.2,0.49446879751838424,0.8074234533838136,1.9701909630518366,28.33097519871229,46.26195615877049,112.88362701768536,87.753,-59.832,-47.862,-170.519,-82.936,29.927,133.4863305417569,82.85381891018785,90.98925655949624,100.68268224671594,-22.712009452372396,96.33059543029533
2673,1.224,0.4348545339927289,0.9667265186632954,1.884749612182259,24.915329499911557,55.38934946278184,107.98819821696212,87.078,-59.189,-45.807,-177.248,-83.013,38.82,132.5448652995937,83.53274869351957,91.46105418634484,98.30641476936373,-16.368024303169058,106.01323708776991
2674,1.229,0.3015325902895013,1.1245244469510203,1.742127726092741,17.276544809235855,64.4305047695765,99.81656607783717,86.303,-58.524,-43.676,175.781,-82.98,47.955,131.30912136028059,84.31694917452673,91.6890810519208,96.11600563681596,-9.429027844124816,115.41031268966498
2675,1.219,0.0024257015842602536,1.266282935555246,1.4495069144439015,0.13898246313630996,72.55266787675201,83.05062857266606,85.518,-57.843,-41.605,168.684,-82.82,57.272,129.62183795537743,85.11510764121276,91.38529060028117,94.10799818470676,-2.0162287130510834,124.43513978423977
2676,1.2,-0.5974975111061568,1.341935440880266,0.8691591045100516,-34.23408565595381,76.88723714146664,49.79914841379599,84.765,-57.145,-39.622,161.884,-82.463,66.248,127.2064473326923,85.88132096192017,90.24432458262193,92.4177130756139,5.385025150017648,132.61225003343316
2677,1.175,-1.2440404373720142,1.3104564761666255,0.2511967201940174,-71.27826660502542,75.0836253199338,14.392511894645855,84.106,-56.426,-37.738,155.731,-81.925,74.559,123.67865517895741,86.54697896284844,87.86754187312397,91.04449118444168,12.321478636349555,139.75139953260643
2678,1.147,-1.5939338218390535,1.2260498231641566,-0.06675748993261266,-91.32568081453505,70.24748034006709,-3.8249224240257877,83.551,-55.695,-35.947,150.546,-81.222,81.876,118.68681328902801,87.09233242646638,83.91931147314865,90.0158307914893,18.352198582665448,145.71704201002498
2679,1.116,-1.7713248232549255,1.1410300678190328,-0.21324942978780514,-101.48943651926372,65.37620718355667,-12.218292310412613,83.101,-54.948,-34.327,146.431,-80.403,88.099,112.36408058786127,87.50708121327963,78.45258952039165,89.31099742198899,23.28700219268816,150.5862512977142
2680,1.081,-1.8679234528030761,1.073298900989728,-0.28515579870669594,-107.02413029912049,61.49549718274103,-16.338223769575738,82.738,-54.19,-32.844,143.432,-79.497,93.06,104.80675397721062,87.80202920127851,71.60326033326358,88.97070924516962,26.99957786713557,154.36359600780568
2681,1.042,-1.9253782481319046,1.0216150005271603,-0.325005254065577,-110.31604758425031,58.534227817461655,-18.621429377534604,82.458,-53.427,-31.465,141.246,-78.547,96.987,96.57147011794835,87.97863343610214,63.96733865256419,88.91807971458425,29.78535256204518,157.30170752328664
2682,0.999,-1.960472358073785,0.9817991902569183,-0.3489279264644669,-112.32679196968816,56.25294993108315,-19.9920975406651,82.255,-52.657,-30.163,139.598,-77.58,100.113,88.62073254522535,88.04860154217126,56.532581914821016,89.07578942021904,31.930862401875295,159.60725450064513
2683,0.955,-1.9829886454854844,0.9495838166667094,-0.365321511192618,-113.61688020868208,54.40714498892697,-20.931380756678276,82.123,-51.883,-29.02,138.29,-76.602,102.607,82.29063517311396,88.04176576552067,50.557409949358785,89.39358754996108,33.64629016854559,161.4130936487082
2684,0.912,-1.9943292935647285,0.9249969478573288,-0.37607338275174884,-114.26665148056591,52.998421174707616,-21.54741761888322,82.062,-51.108,-28.026,137.291,-75.641,104.436,78.14901407385021,87.98024297725979,46.62296994358777,89.85354908182445,34.94807535793172,162.7046959448667
2685,0.874,-1.9983714489681361,0.9058007223331876,-0.3845103476804941,-114.49824992531717,51.89855846959302,-22.030820101200213,82.101,-50.334,-27.158,136.538,-74.702,105.76,76.86864240388032,87.86217040678585,45.427536245897265,90.41779365835747,35.921692893956674,163.61826870600862
2686,0.843,-1.9981834831700853,0.8925695183854767,-0.3936712035385559,-114.48748027839605,51.14046632551235,-22.555698478594852,82.227,-49.565,-26.389,136.104,-73.779,106.666,77.82367495537444,87.70241489403898,46.37609834967276,91.09630638572312,36.51051098783632,164.2634867269292
2687,0.821,-2.0000732024452983,0.8833454211913176,-0.4077633997283536,-114.59575321733027,50.61196448646857,-23.3631218443406,82.425,-48.796,-25.779,135.989,-72.878,107.331,80.49740320471129,87.5156549996483,48.88754676496952,91.85680739301287,36.74696927787425,164.80161337688102
2688,0.805,-2.0031345606762594,0.8776469229039701,-0.4251634459336415,-114.77115612354199,50.28546458504103,-24.360071055236222,82.672,-48.032,-25.28,136.132,-72.021,107.781,83.97846628759703,87.30556573188161,52.10267267099559,92.6628357129295,36.694484601229746,165.23860320670522
2689,0.798,-2.006356433944963,0.8729659855641771,-0.4438903618618699,-114.95575586396471,50.0172666313057,-25.433044301220026,82.963,-47.274,-24.846,136.379,-71.191,108.122,87.83528644108522,87.06559954327946,55.63634045069704,93.48204132745235,36.52135781208791,165.61588732692644
2690,0.791,-2.0096489964202258,0.8676061584625891,-0.4625217103614505,-115.14440579758042,49.71017115946487,-26.50054193688339,83.276,-46.516,-24.423,136.62,-70.384,108.463,91.50494683287071,86.80336264509698,58.97271889441534,94.27747310083791,36.35434149401331,165.99161389383292
2691,0.779,-2.0153839406936687,0.8608335162748113,-0.4819529376191152,-115.47299390019143,49.32212734595295,-27.613869249507143,83.578,-45.764,-24.066,136.84,-69.609,108.853,94.76156202987859,86.54775665450715,61.83679935767822,95.02896241204563,36.21736292972238,166.40358444051927
2692,0.763,-2.0210185150514146,0.8536250117520985,-0.5006326036089226,-115.7958312302429,48.909110460200544,-28.68413527343717,83.859,-45.016,-23.741,137.038,-68.846,109.226,97.53946529095556,86.30555329688276,64.1943293007112,95.76767168349723,36.09870064058391,166.7940581187785
2693,0.743,-2.025817957378351,0.8460454964006852,-0.5177478606706989,-116.07081901959279,48.474836219809944,-29.664767268358432,84.111,-44.264,-23.401,137.192,-68.093,109.6,99.78756795256277,86.082178236493,66.03261131707902,96.48831533357502,36.02301596942995,167.17147056461542
